Town,Total Cust.,Cust. Out,% Out,timestamp
CARVER,5767,28,0.49,2018-10-01 19:45
NEWTON,40639,137,0.34,2018-10-01 19:45
PLYMOUTH,31203,1,0.00,2018-10-01 19:45
BOSTON,277102,1,0.0,2018-10-01 18:45
CARVER,5767,28,0.49,2018-10-01 18:45
DOVER,2254,1,0.04,2018-10-01 18:45
MARSHFIELD,12479,1,0.01,2018-10-01 18:45
NEWTON,40639,4,0.01,2018-10-01 18:45
ORLEANS,6746,1665,25.0,2018-10-01 18:45
CAMBRIDGE,55022,33,0.06,2018-10-01 18:30
CARVER,5767,28,0.49,2018-10-01 18:30
DOVER,2254,1,0.04,2018-10-01 18:30
MARSHFIELD,12479,1,0.01,2018-10-01 18:30
NEWTON,40639,4,0.01,2018-10-01 18:30
ORLEANS,6746,1665,25.0,2018-10-01 18:30
CAMBRIDGE,55022,33,0.06,2018-10-01 18:15
CARVER,5767,28,0.49,2018-10-01 18:15
DOVER,2254,1,0.04,2018-10-01 18:15
MARSHFIELD,12479,1,0.01,2018-10-01 18:15
NEWTON,40639,4,0.01,2018-10-01 18:15
ORLEANS,6746,1665,25.0,2018-10-01 18:15
CAMBRIDGE,55022,1,0.0,2018-10-01 18:00
CARVER,5767,28,0.49,2018-10-01 18:00
DOVER,2254,1,0.04,2018-10-01 18:00
NEWTON,40639,4,0.01,2018-10-01 18:00
ORLEANS,6746,1665,25.0,2018-10-01 18:00
CAMBRIDGE,55022,1,0.0,2018-10-01 17:45
CARVER,5767,28,0.49,2018-10-01 17:45
DOVER,2254,1,0.04,2018-10-01 17:45
NEWTON,40639,4,0.01,2018-10-01 17:45
ORLEANS,6746,555,8.0,2018-10-01 17:45
CAMBRIDGE,55022,1,0.0,2018-10-01 17:30
CARVER,5767,28,0.49,2018-10-01 17:30
DOVER,2254,1,0.04,2018-10-01 17:30
NEWTON,40639,4,0.01,2018-10-01 17:30
ORLEANS,6746,2,0.03,2018-10-01 17:30
CAMBRIDGE,55022,1,0.0,2018-10-01 17:15
CARVER,5767,83,1.0,2018-10-01 17:15
DOVER,2254,1,0.04,2018-10-01 17:15
NEWTON,40639,4,0.01,2018-10-01 17:15
WESTPORT,5659,1,0.02,2018-10-01 17:15
CAMBRIDGE,55022,1,0.0,2018-10-01 17:00
CARVER,5767,1,0.02,2018-10-01 17:00
DOVER,2254,1,0.04,2018-10-01 17:00
NEWTON,40639,4,0.01,2018-10-01 17:00
WESTPORT,5659,1,0.02,2018-10-01 17:00
CAMBRIDGE,55022,1,0.0,2018-10-01 16:45
DOVER,2254,1,0.04,2018-10-01 16:45
NEWTON,40639,4,0.01,2018-10-01 16:45
WESTPORT,5659,1,0.02,2018-10-01 16:45
DOVER,2254,1,0.04,2018-10-01 16:30
NEWTON,40639,4,0.01,2018-10-01 16:30
WESTPORT,5659,1,0.02,2018-10-01 16:30
BOSTON,277102,1,0.0,2018-10-01 16:15
DOVER,2254,1,0.04,2018-10-01 16:15
NEWTON,40639,4,0.01,2018-10-01 16:15
WESTPORT,5659,1,0.02,2018-10-01 16:15
BOSTON,277102,1,0.0,2018-10-01 16:00
DOVER,2254,1,0.04,2018-10-01 16:00
NEWTON,40639,4,0.01,2018-10-01 16:00
