Town,Total Cust.,Cust. Out,% Out,timestamp
ACUSHNET,4617,2,0.04,2018-11-15 23:45
BARNSTABLE,31278,2,0.01,2018-11-15 23:45
BEDFORD,6207,450,7,2018-11-15 23:45
BOSTON,277340,2,0.00,2018-11-15 23:45
BOURNE,11577,18,0.16,2018-11-15 23:45
CARVER,5712,718,13,2018-11-15 23:45
CHELSEA,15821,1,0.01,2018-11-15 23:45
DARTMOUTH,14851,48,0.32,2018-11-15 23:45
DUXBURY,6988,24,0.34,2018-11-15 23:45
FALMOUTH,25706,3,0.01,2018-11-15 23:45
FREETOWN,4192,1,0.02,2018-11-15 23:45
MARSHFIELD,12463,79,0.63,2018-11-15 23:45
MASHPEE,12055,540,4,2018-11-15 23:45
PLYMOUTH,31218,384,1,2018-11-15 23:45
PLYMPTON,1278,1,0.08,2018-11-15 23:45
ROCHESTER,2488,81,3,2018-11-15 23:45
SANDWICH,10998,2,0.02,2018-11-15 23:45
WAREHAM,14730,769,5,2018-11-15 23:45
WOBURN,20633,11,0.05,2018-11-15 23:45
ACUSHNET,4617,2,0.04,2018-11-15 23:30
BARNSTABLE,31278,2,0.01,2018-11-15 23:30
BEDFORD,6207,450,7.0,2018-11-15 23:30
BOSTON,277340,2,0.0,2018-11-15 23:30
CARVER,5712,716,13.0,2018-11-15 23:30
CHELSEA,15821,1,0.01,2018-11-15 23:30
DARTMOUTH,14851,48,0.32,2018-11-15 23:30
DUXBURY,6988,24,0.34,2018-11-15 23:30
FREETOWN,4192,1,0.02,2018-11-15 23:30
MASHPEE,12055,172,1.0,2018-11-15 23:30
MATTAPOISETT,3927,6,0.15,2018-11-15 23:30
PLYMOUTH,31218,119,0.38,2018-11-15 23:30
ROCHESTER,2488,98,4.0,2018-11-15 23:30
SANDWICH,10998,2,0.02,2018-11-15 23:30
WAREHAM,14730,751,5.0,2018-11-15 23:30
WOBURN,20633,11,0.05,2018-11-15 23:30
ACUSHNET,4617,2,0.04,2018-11-15 23:15
BARNSTABLE,31278,1,0.0,2018-11-15 23:15
BEDFORD,6207,450,7.0,2018-11-15 23:15
BOSTON,277340,4,0.0,2018-11-15 23:15
CARVER,5712,709,12.0,2018-11-15 23:15
CHELSEA,15821,1,0.01,2018-11-15 23:15
DARTMOUTH,14851,57,0.38,2018-11-15 23:15
DUXBURY,6988,24,0.34,2018-11-15 23:15
MATTAPOISETT,3927,6,0.15,2018-11-15 23:15
PLYMOUTH,31218,97,0.31,2018-11-15 23:15
ROCHESTER,2488,98,4.0,2018-11-15 23:15
SANDWICH,10998,2,0.02,2018-11-15 23:15
WAREHAM,14730,108,0.73,2018-11-15 23:15
