Town,Total Cust.,Cust. Out,% Out,timestamp
BROOKFIELD,8392,1,0.01,2018-08-31 18:30
GREENWICH,28181,72,0.26,2018-08-31 18:30
HADDAM,3945,9,0.23,2018-08-31 18:30
MONROE,7942,1,0.01,2018-08-31 18:30
WATERFORD,9768,1,0.01,2018-08-31 18:30
WEST HARTFORD,28649,1,0.00,2018-08-31 18:30
WESTPORT,12325,9,0.07,2018-08-31 18:30
BRANFORD,16579,14,0.08,2018-08-31 18:15
BROOKFIELD,8392,1,0.01,2018-08-31 18:15
EAST LYME,10055,51,0.51,2018-08-31 18:15
GREENWICH,28181,72,0.26,2018-08-31 18:15
HADDAM,3945,9,0.23,2018-08-31 18:15
MONROE,7942,1,0.01,2018-08-31 18:15
WATERFORD,9768,1,0.01,2018-08-31 18:15
WEST HARTFORD,28649,1,0.0,2018-08-31 18:15
WESTPORT,12325,9,0.07,2018-08-31 18:15
BROOKFIELD,8392,1,0.01,2018-08-31 18:00
GREENWICH,28181,72,0.26,2018-08-31 18:00
GRISWOLD,3398,6,0.18,2018-08-31 18:00
HADDAM,3945,9,0.23,2018-08-31 18:00
MONROE,7942,1,0.01,2018-08-31 18:00
WATERFORD,9768,1,0.01,2018-08-31 18:00
BROOKFIELD,8392,1,0.01,2018-08-31 17:15
GRISWOLD,3398,6,0.18,2018-08-31 17:15
HADDAM,3945,9,0.23,2018-08-31 17:15
KENT,2131,2,0.09,2018-08-31 17:15
MONROE,7942,1,0.01,2018-08-31 17:15
WATERFORD,9768,1,0.01,2018-08-31 17:15
WEST HARTFORD,28649,1,0.0,2018-08-31 17:15
BROOKFIELD,8392,1,0.01,2018-08-31 17:00
FARMINGTON,12799,13,0.1,2018-08-31 17:00
GRISWOLD,3398,6,0.18,2018-08-31 17:00
HADDAM,3945,1,0.03,2018-08-31 17:00
KENT,2131,2,0.09,2018-08-31 17:00
MONROE,7942,1,0.01,2018-08-31 17:00
WATERFORD,9768,1,0.01,2018-08-31 17:00
