Town,Total Cust.,Cust. Out,% Out,timestamp
BETHEL,8672,2,0.02,2018-06-28 23:15
CANTON,5016,1,0.02,2018-06-28 23:15
COVENTRY,5639,1,0.02,2018-06-28 23:15
DANBURY,37178,1,0.00,2018-06-28 23:15
EAST HADDAM,4935,2,0.04,2018-06-28 23:15
EAST LYME,10048,1,0.01,2018-06-28 23:15
GREENWICH,28212,1,0.00,2018-06-28 23:15
HARTFORD,58954,1,0.00,2018-06-28 23:15
LEBANON,2249,2,0.09,2018-06-28 23:15
NEW CANAAN,8448,1,0.01,2018-06-28 23:15
OLD LYME,5479,3,0.05,2018-06-28 23:15
PLAINFIELD,7221,10,0.14,2018-06-28 23:15
PRESTON,2218,1,0.05,2018-06-28 23:15
PUTNAM,5240,1,0.02,2018-06-28 23:15
REDDING,3734,2,0.05,2018-06-28 23:15
RIDGEFIELD,10884,1,0.01,2018-06-28 23:15
SHERMAN,2005,6,0.30,2018-06-28 23:15
BETHANY,2361,1,0.04,2018-06-28 23:00
BETHEL,8672,2,0.02,2018-06-28 23:00
COVENTRY,5639,1,0.02,2018-06-28 23:00
DANBURY,37178,2,0.01,2018-06-28 23:00
EAST HADDAM,4935,2,0.04,2018-06-28 23:00
EAST HARTFORD,23273,1,0.0,2018-06-28 23:00
EAST LYME,10048,1,0.01,2018-06-28 23:00
GREENWICH,28212,1,0.0,2018-06-28 23:00
HARTFORD,58954,1,0.0,2018-06-28 23:00
LEBANON,2249,2,0.09,2018-06-28 23:00
NEW CANAAN,8448,1,0.01,2018-06-28 23:00
NORWALK,31196,1,0.0,2018-06-28 23:00
OLD LYME,5479,3,0.05,2018-06-28 23:00
PLAINFIELD,7221,10,0.14,2018-06-28 23:00
PRESTON,2218,1,0.05,2018-06-28 23:00
PUTNAM,5240,1,0.02,2018-06-28 23:00
REDDING,3734,3,0.08,2018-06-28 23:00
RIDGEFIELD,10884,1,0.01,2018-06-28 23:00
SHERMAN,2005,6,0.3,2018-06-28 23:00
SUFFIELD,6253,6,0.1,2018-06-28 23:00
WINDSOR,13355,50,0.37,2018-06-28 23:00
BETHANY,2361,1,0.04,2018-06-28 22:45
BETHEL,8672,2,0.02,2018-06-28 22:45
BLOOMFIELD,10606,5,0.05,2018-06-28 22:45
COVENTRY,5639,1,0.02,2018-06-28 22:45
DANBURY,37178,2,0.01,2018-06-28 22:45
EAST HADDAM,4935,2,0.04,2018-06-28 22:45
