Town,Total Cust.,Cust. Out,% Out,timestamp
BRANFORD,16560,5,0.03,2018-05-30 21:00
KENT,2124,5,0.24,2018-05-30 21:00
MONROE,7929,1,0.01,2018-05-30 21:00
NEW FAIRFIELD,6103,1,0.02,2018-05-30 21:00
NEWTOWN,11338,1,0.01,2018-05-30 21:00
NORWALK,31194,1,0.00,2018-05-30 21:00
SOUTHBURY,9958,1,0.01,2018-05-30 21:00
STAMFORD,60045,7,0.01,2018-05-30 21:00
WEST HARTFORD,28637,25,0.09,2018-05-30 21:00
BETHEL,8669,1,0.01,2018-05-30 20:45
BRANFORD,16560,5,0.03,2018-05-30 20:45
KENT,2124,5,0.24,2018-05-30 20:45
MONROE,7929,1,0.01,2018-05-30 20:45
NEW FAIRFIELD,6103,1,0.02,2018-05-30 20:45
NEWTOWN,11338,1,0.01,2018-05-30 20:45
NORWALK,31194,1,0.0,2018-05-30 20:45
SOUTHBURY,9958,1,0.01,2018-05-30 20:45
STAMFORD,60045,7,0.01,2018-05-30 20:45
WEST HARTFORD,28637,25,0.09,2018-05-30 20:45
ANDOVER,1434,7,0.49,2018-05-30 18:00
BETHEL,8669,2,0.02,2018-05-30 18:00
BROOKFIELD,8372,37,0.44,2018-05-30 18:00
CLINTON,7110,1,0.01,2018-05-30 18:00
COVENTRY,5638,10,0.18,2018-05-30 18:00
DANBURY,37167,87,0.23,2018-05-30 18:00
KENT,2124,5,0.24,2018-05-30 18:00
NEW FAIRFIELD,6103,1,0.02,2018-05-30 18:00
NEWTOWN,11338,2,0.02,2018-05-30 18:00
PUTNAM,5234,1,0.02,2018-05-30 18:00
SOUTHBURY,9958,1,0.01,2018-05-30 18:00
STAMFORD,60045,32,0.05,2018-05-30 18:00
WEST HARTFORD,28637,25,0.09,2018-05-30 18:00
ANDOVER,1434,7,0.49,2018-05-30 17:45
BETHEL,8669,2,0.02,2018-05-30 17:45
BROOKFIELD,8372,37,0.44,2018-05-30 17:45
COVENTRY,5638,10,0.18,2018-05-30 17:45
DANBURY,37167,87,0.23,2018-05-30 17:45
KENT,2124,5,0.24,2018-05-30 17:45
NEW FAIRFIELD,6103,1,0.02,2018-05-30 17:45
NEWINGTON,14774,1,0.01,2018-05-30 17:45
NEWTOWN,11338,2,0.02,2018-05-30 17:45
SOUTHBURY,9958,1,0.01,2018-05-30 17:45
STAMFORD,60045,32,0.05,2018-05-30 17:45
WEST HARTFORD,28637,78,0.27,2018-05-30 17:45
BETHEL,8669,2,0.02,2018-05-30 17:30
BRANFORD,16560,1,0.01,2018-05-30 17:30
BROOKFIELD,8372,37,0.44,2018-05-30 17:30
DANBURY,37167,88,0.24,2018-05-30 17:30
KENT,2124,5,0.24,2018-05-30 17:30
NEW FAIRFIELD,6103,1,0.02,2018-05-30 17:30
NEWTOWN,11338,3,0.03,2018-05-30 17:30
SOUTHBURY,9958,2,0.02,2018-05-30 17:30
STAMFORD,60045,32,0.05,2018-05-30 17:30
WEST HARTFORD,28637,78,0.27,2018-05-30 17:30
BETHEL,8669,2,0.02,2018-05-30 17:15
BRANFORD,16560,1,0.01,2018-05-30 17:15
BROOKFIELD,8372,37,0.44,2018-05-30 17:15
DANBURY,37167,88,0.24,2018-05-30 17:15
KENT,2124,1,0.05,2018-05-30 17:15
NEW FAIRFIELD,6103,1,0.02,2018-05-30 17:15
NEWTOWN,11338,2,0.02,2018-05-30 17:15
OXFORD,5575,1,0.02,2018-05-30 17:15
SOUTHBURY,9958,2,0.02,2018-05-30 17:15
STAMFORD,60045,32,0.05,2018-05-30 17:15
WEST HARTFORD,28637,79,0.28,2018-05-30 17:15
WINDSOR,13356,1,0.01,2018-05-30 17:15
BETHEL,8669,2,0.02,2018-05-30 17:00
BRANFORD,16560,1,0.01,2018-05-30 17:00
BROOKFIELD,8372,37,0.44,2018-05-30 17:00
DANBURY,37167,87,0.23,2018-05-30 17:00
KENT,2124,1,0.05,2018-05-30 17:00
NEW FAIRFIELD,6103,1,0.02,2018-05-30 17:00
NEWTOWN,11338,1,0.01,2018-05-30 17:00
OXFORD,5575,1,0.02,2018-05-30 17:00
SOUTHBURY,9958,2,0.02,2018-05-30 17:00
STAMFORD,60045,32,0.05,2018-05-30 17:00
TORRINGTON,18759,1,0.01,2018-05-30 17:00
WEST HARTFORD,28637,78,0.27,2018-05-30 17:00
WINDSOR,13356,1,0.01,2018-05-30 17:00
BETHEL,8669,2,0.02,2018-05-30 16:45
BROOKFIELD,8372,37,0.44,2018-05-30 16:45
DANBURY,37167,86,0.23,2018-05-30 16:45
KENT,2124,1,0.05,2018-05-30 16:45
NEW FAIRFIELD,6103,1,0.02,2018-05-30 16:45
NEW MILFORD,13943,1,0.01,2018-05-30 16:45
NEWTOWN,11338,1,0.01,2018-05-30 16:45
OXFORD,5575,2,0.04,2018-05-30 16:45
SOUTHBURY,9958,2,0.02,2018-05-30 16:45
STAMFORD,60045,32,0.05,2018-05-30 16:45
WATERBURY,51653,1,0.0,2018-05-30 16:45
WEST HARTFORD,28637,78,0.27,2018-05-30 16:45
WINDSOR,13356,1,0.01,2018-05-30 16:45
BETHEL,8669,2,0.02,2018-05-30 16:30
BROOKFIELD,8372,37,0.44,2018-05-30 16:30
DANBURY,37167,86,0.23,2018-05-30 16:30
KENT,2124,1,0.05,2018-05-30 16:30
NEW FAIRFIELD,6103,1,0.02,2018-05-30 16:30
NEWTOWN,11338,1,0.01,2018-05-30 16:30
OXFORD,5575,2,0.04,2018-05-30 16:30
SOUTHBURY,9958,1,0.01,2018-05-30 16:30
STAMFORD,60045,32,0.05,2018-05-30 16:30
STONINGTON,10818,1,0.01,2018-05-30 16:30
WEST HARTFORD,28637,78,0.27,2018-05-30 16:30
WINDSOR,13356,1,0.01,2018-05-30 16:30
BETHEL,8669,2,0.02,2018-05-30 16:15
BLOOMFIELD,10607,1,0.01,2018-05-30 16:15
BROOKFIELD,8372,37,0.44,2018-05-30 16:15
DANBURY,37167,86,0.23,2018-05-30 16:15
GREENWICH,28205,1,0.0,2018-05-30 16:15
NEW FAIRFIELD,6103,1,0.02,2018-05-30 16:15
NEWTOWN,11338,1,0.01,2018-05-30 16:15
OXFORD,5575,2,0.04,2018-05-30 16:15
SOUTHBURY,9958,1,0.01,2018-05-30 16:15
STAMFORD,60045,32,0.05,2018-05-30 16:15
STONINGTON,10818,1,0.01,2018-05-30 16:15
WEST HARTFORD,28637,78,0.27,2018-05-30 16:15
BETHEL,8669,2,0.02,2018-05-30 16:00
DANBURY,37167,11,0.03,2018-05-30 16:00
GREENWICH,28205,1,0.0,2018-05-30 16:00
NEW FAIRFIELD,6103,1,0.02,2018-05-30 16:00
OXFORD,5575,2,0.04,2018-05-30 16:00
SOUTHBURY,9958,1,0.01,2018-05-30 16:00
STAMFORD,60045,32,0.05,2018-05-30 16:00
STONINGTON,10818,1,0.01,2018-05-30 16:00
WETHERSFIELD,12471,1,0.01,2018-05-30 16:00
BETHEL,8669,2,0.02,2018-05-30 15:45
DANBURY,37167,11,0.03,2018-05-30 15:45
GREENWICH,28205,1,0.0,2018-05-30 15:45
NEW FAIRFIELD,6103,2,0.03,2018-05-30 15:45
OXFORD,5575,2,0.04,2018-05-30 15:45
SOUTHBURY,9958,1,0.01,2018-05-30 15:45
STAMFORD,60045,32,0.05,2018-05-30 15:45
STONINGTON,10818,1,0.01,2018-05-30 15:45
WATERFORD,9680,1,0.01,2018-05-30 15:45
BETHEL,8669,2,0.02,2018-05-30 15:30
BRIDGEWATER,961,1,0.1,2018-05-30 15:30
DANBURY,37167,11,0.03,2018-05-30 15:30
GREENWICH,28205,1,0.0,2018-05-30 15:30
KILLINGLY,8801,1,0.01,2018-05-30 15:30
NEW FAIRFIELD,6103,2,0.03,2018-05-30 15:30
OXFORD,5575,2,0.04,2018-05-30 15:30
SOUTHBURY,9958,1,0.01,2018-05-30 15:30
STAMFORD,60045,32,0.05,2018-05-30 15:30
STONINGTON,10818,1,0.01,2018-05-30 15:30
WETHERSFIELD,12471,1,0.01,2018-05-30 15:30
BETHEL,8669,3,0.03,2018-05-30 15:15
BRIDGEWATER,961,1,0.1,2018-05-30 15:15
DANBURY,37167,11,0.03,2018-05-30 15:15
GREENWICH,28205,1,0.0,2018-05-30 15:15
KILLINGLY,8801,1,0.01,2018-05-30 15:15
NEW FAIRFIELD,6103,2,0.03,2018-05-30 15:15
OXFORD,5575,2,0.04,2018-05-30 15:15
SOUTHBURY,9958,1,0.01,2018-05-30 15:15
STAMFORD,60045,32,0.05,2018-05-30 15:15
STONINGTON,10818,1,0.01,2018-05-30 15:15
WETHERSFIELD,12471,1,0.01,2018-05-30 15:15
BETHEL,8669,2,0.02,2018-05-30 15:00
BRIDGEWATER,961,1,0.1,2018-05-30 15:00
DANBURY,37167,11,0.03,2018-05-30 15:00
GREENWICH,28205,1,0.0,2018-05-30 15:00
NEW FAIRFIELD,6103,1,0.02,2018-05-30 15:00
OXFORD,5575,2,0.04,2018-05-30 15:00
SOUTHBURY,9958,1,0.01,2018-05-30 15:00
STAMFORD,60045,37,0.06,2018-05-30 15:00
STONINGTON,10818,11,0.1,2018-05-30 15:00
WETHERSFIELD,12471,1,0.01,2018-05-30 15:00
BETHEL,8669,2,0.02,2018-05-30 14:45
BRIDGEWATER,961,1,0.1,2018-05-30 14:45
DANBURY,37167,11,0.03,2018-05-30 14:45
GREENWICH,28205,1,0.0,2018-05-30 14:45
KENT,2124,1,0.05,2018-05-30 14:45
NEW FAIRFIELD,6103,1,0.02,2018-05-30 14:45
OXFORD,5575,2,0.04,2018-05-30 14:45
PROSPECT,4132,91,2.0,2018-05-30 14:45
SOUTHBURY,9958,1,0.01,2018-05-30 14:45
STAMFORD,60045,37,0.06,2018-05-30 14:45
STONINGTON,10818,11,0.1,2018-05-30 14:45
WATERFORD,9680,25,0.26,2018-05-30 14:45
BETHEL,8669,1,0.01,2018-05-30 14:30
BRIDGEWATER,961,1,0.1,2018-05-30 14:30
GREENWICH,28205,1,0.0,2018-05-30 14:30
KENT,2124,1,0.05,2018-05-30 14:30
NEW FAIRFIELD,6103,1,0.02,2018-05-30 14:30
OXFORD,5575,2,0.04,2018-05-30 14:30
PROSPECT,4132,91,2.0,2018-05-30 14:30
STAMFORD,60045,37,0.06,2018-05-30 14:30
STONINGTON,10818,11,0.1,2018-05-30 14:30
WATERFORD,9680,25,0.26,2018-05-30 14:30
BETHEL,8669,1,0.01,2018-05-30 14:15
BRIDGEWATER,961,1,0.1,2018-05-30 14:15
KENT,2124,1,0.05,2018-05-30 14:15
NEW FAIRFIELD,6103,1,0.02,2018-05-30 14:15
OXFORD,5575,1,0.02,2018-05-30 14:15
PROSPECT,4132,91,2.0,2018-05-30 14:15
STAMFORD,60045,7,0.01,2018-05-30 14:15
STONINGTON,10818,11,0.1,2018-05-30 14:15
WATERFORD,9680,25,0.26,2018-05-30 14:15
WINDHAM,10264,1,0.01,2018-05-30 14:15
BRIDGEWATER,961,1,0.1,2018-05-30 14:00
ESSEX,4017,1,0.02,2018-05-30 14:00
KENT,2124,1,0.05,2018-05-30 14:00
NEW FAIRFIELD,6103,1,0.02,2018-05-30 14:00
OXFORD,5575,1,0.02,2018-05-30 14:00
PROSPECT,4132,91,2.0,2018-05-30 14:00
STAMFORD,60045,7,0.01,2018-05-30 14:00
STONINGTON,10818,11,0.1,2018-05-30 14:00
WATERFORD,9680,25,0.26,2018-05-30 14:00
WINDHAM,10264,1,0.01,2018-05-30 14:00
BRIDGEWATER,961,1,0.1,2018-05-30 13:45
ESSEX,4017,4,0.1,2018-05-30 13:45
KENT,2124,1,0.05,2018-05-30 13:45
NEW FAIRFIELD,6103,1,0.02,2018-05-30 13:45
OXFORD,5575,1,0.02,2018-05-30 13:45
PROSPECT,4132,91,2.0,2018-05-30 13:45
STONINGTON,10818,11,0.1,2018-05-30 13:45
WATERFORD,9680,12,0.12,2018-05-30 13:45
WINDHAM,10264,1,0.01,2018-05-30 13:45
BRIDGEWATER,961,1,0.1,2018-05-30 13:30
ESSEX,4017,4,0.1,2018-05-30 13:30
KENT,2124,1,0.05,2018-05-30 13:30
MADISON,9142,1,0.01,2018-05-30 13:30
NEW FAIRFIELD,6103,1,0.02,2018-05-30 13:30
OXFORD,5575,1,0.02,2018-05-30 13:30
PROSPECT,4132,91,2.0,2018-05-30 13:30
STONINGTON,10818,11,0.1,2018-05-30 13:30
WINDHAM,10264,1,0.01,2018-05-30 13:30
BRIDGEWATER,961,1,0.1,2018-05-30 13:15
ESSEX,4017,4,0.1,2018-05-30 13:15
KENT,2124,1,0.05,2018-05-30 13:15
NEW FAIRFIELD,6103,1,0.02,2018-05-30 13:15
OXFORD,5575,1,0.02,2018-05-30 13:15
PROSPECT,4132,91,2.0,2018-05-30 13:15
STONINGTON,10818,10,0.09,2018-05-30 13:15
WINDHAM,10264,1,0.01,2018-05-30 13:15
BRIDGEWATER,961,1,0.1,2018-05-30 13:00
ESSEX,4017,4,0.1,2018-05-30 13:00
KENT,2124,1,0.05,2018-05-30 13:00
MANCHESTER,28969,1,0.0,2018-05-30 13:00
NEW FAIRFIELD,6103,1,0.02,2018-05-30 13:00
OXFORD,5575,1,0.02,2018-05-30 13:00
PROSPECT,4132,91,2.0,2018-05-30 13:00
STONINGTON,10818,10,0.09,2018-05-30 13:00
WINDHAM,10264,1,0.01,2018-05-30 13:00
BRIDGEWATER,961,1,0.1,2018-05-30 12:45
ESSEX,4017,4,0.1,2018-05-30 12:45
KENT,2124,1,0.05,2018-05-30 12:45
MANCHESTER,28969,1,0.0,2018-05-30 12:45
NEW FAIRFIELD,6103,1,0.02,2018-05-30 12:45
OXFORD,5575,1,0.02,2018-05-30 12:45
PROSPECT,4132,91,2.0,2018-05-30 12:45
STONINGTON,10818,10,0.09,2018-05-30 12:45
WINDHAM,10264,1,0.01,2018-05-30 12:45
BRIDGEWATER,961,1,0.1,2018-05-30 12:30
ESSEX,4017,1,0.02,2018-05-30 12:30
KENT,2124,1,0.05,2018-05-30 12:30
MANCHESTER,28969,1,0.0,2018-05-30 12:30
MARLBOROUGH,2641,61,2.0,2018-05-30 12:30
NEW FAIRFIELD,6103,1,0.02,2018-05-30 12:30
PROSPECT,4132,91,2.0,2018-05-30 12:30
SOUTHBURY,9958,1,0.01,2018-05-30 12:30
STONINGTON,10818,10,0.09,2018-05-30 12:30
WINDHAM,10264,1,0.01,2018-05-30 12:30
