Town,Total Cust.,Cust. Out,% Out,timestamp
MADISON,2045,1,0.05,2018-11-04 22:15
LACONIA,12216,1,0.01,2018-11-04 20:45
MADBURY,880,2,0.23,2018-11-04 20:45
LACONIA,12216,1,0.01,2018-11-04 20:30
MADBURY,880,2,0.23,2018-11-04 20:30
LACONIA,12216,1,0.01,2018-11-04 20:15
MADBURY,880,2,0.23,2018-11-04 20:15
CAMPTON,1149,1,0.09,2018-11-04 20:00
LACONIA,12216,1,0.01,2018-11-04 20:00
MADBURY,880,2,0.23,2018-11-04 20:00
CAMPTON,1149,1,0.09,2018-11-04 19:45
LACONIA,12216,1,0.01,2018-11-04 19:45
SPRINGFIELD,685,1,0.15,2018-11-04 19:45
CAMPTON,1149,1,0.09,2018-11-04 19:30
FRANKLIN,4459,1,0.02,2018-11-04 19:30
LACONIA,12216,1,0.01,2018-11-04 19:30
SPRINGFIELD,685,1,0.15,2018-11-04 19:30
CAMPTON,1149,1,0.09,2018-11-04 19:15
FRANKLIN,4459,1,0.02,2018-11-04 19:15
LACONIA,12216,1,0.01,2018-11-04 19:15
SPRINGFIELD,685,1,0.15,2018-11-04 19:15
CAMPTON,1149,1,0.09,2018-11-04 19:00
FRANKLIN,4459,1,0.02,2018-11-04 19:00
LACONIA,12216,1,0.01,2018-11-04 19:00
SPRINGFIELD,685,1,0.15,2018-11-04 19:00
CAMPTON,1149,1,0.09,2018-11-04 18:45
FRANKLIN,4459,1,0.02,2018-11-04 18:45
LACONIA,12216,1,0.01,2018-11-04 18:45
SPRINGFIELD,685,1,0.15,2018-11-04 18:45
CAMPTON,1149,1,0.09,2018-11-04 18:30
FRANKLIN,4459,1,0.02,2018-11-04 18:30
GILFORD,5819,12,0.21,2018-11-04 18:30
LACONIA,12216,1,0.01,2018-11-04 18:30
SPRINGFIELD,685,1,0.15,2018-11-04 18:30
CAMPTON,1149,1,0.09,2018-11-04 18:15
FRANKLIN,4459,1,0.02,2018-11-04 18:15
GILFORD,5819,12,0.21,2018-11-04 18:15
LACONIA,12216,1,0.01,2018-11-04 18:15
SPRINGFIELD,685,1,0.15,2018-11-04 18:15
TAMWORTH,2360,1,0.04,2018-11-04 18:15
WAKEFIELD,4081,16,0.39,2018-11-04 18:15
CAMPTON,1149,1,0.09,2018-11-04 18:00
FRANKLIN,4459,1,0.02,2018-11-04 18:00
GILFORD,5819,12,0.21,2018-11-04 18:00
LACONIA,12216,1,0.01,2018-11-04 18:00
SPRINGFIELD,685,1,0.15,2018-11-04 18:00
TAMWORTH,2360,1,0.04,2018-11-04 18:00
CAMPTON,1149,1,0.09,2018-11-04 17:45
FRANKLIN,4459,1,0.02,2018-11-04 17:45
GILFORD,5819,12,0.21,2018-11-04 17:45
LACONIA,12216,1,0.01,2018-11-04 17:45
SPRINGFIELD,685,1,0.15,2018-11-04 17:45
TAMWORTH,2360,1,0.04,2018-11-04 17:45
CAMPTON,1149,1,0.09,2018-11-04 17:30
FRANKLIN,4459,1,0.02,2018-11-04 17:30
GILFORD,5819,12,0.21,2018-11-04 17:30
LACONIA,12216,1,0.01,2018-11-04 17:30
SPRINGFIELD,685,1,0.15,2018-11-04 17:30
TAMWORTH,2360,1,0.04,2018-11-04 17:30
WILMOT,31,1,3.0,2018-11-04 17:30
BRADFORD,1116,1,0.09,2018-11-04 17:15
CAMPTON,1149,1,0.09,2018-11-04 17:15
DUMMER,284,1,0.35,2018-11-04 17:15
FRANKLIN,4459,1,0.02,2018-11-04 17:15
GILFORD,5819,12,0.21,2018-11-04 17:15
LACONIA,12216,1,0.01,2018-11-04 17:15
SPRINGFIELD,685,1,0.15,2018-11-04 17:15
TAMWORTH,2360,1,0.04,2018-11-04 17:15
BRADFORD,1116,1,0.09,2018-11-04 17:00
CAMPTON,1149,1,0.09,2018-11-04 17:00
DUMMER,284,1,0.35,2018-11-04 17:00
FRANKLIN,4459,1,0.02,2018-11-04 17:00
GILFORD,5819,12,0.21,2018-11-04 17:00
LACONIA,12216,1,0.01,2018-11-04 17:00
SPRINGFIELD,685,1,0.15,2018-11-04 17:00
TAMWORTH,2360,1,0.04,2018-11-04 17:00
BRADFORD,1116,1,0.09,2018-11-04 16:45
CAMPTON,1149,1,0.09,2018-11-04 16:45
CONWAY,4713,1,0.02,2018-11-04 16:45
DUMMER,284,1,0.35,2018-11-04 16:45
FRANKLIN,4459,1,0.02,2018-11-04 16:45
GILFORD,5819,12,0.21,2018-11-04 16:45
LACONIA,12216,1,0.01,2018-11-04 16:45
MANCHESTER,58060,1,0.0,2018-11-04 16:45
SPRINGFIELD,685,1,0.15,2018-11-04 16:45
TAMWORTH,2360,1,0.04,2018-11-04 16:45
BRADFORD,1116,1,0.09,2018-11-04 16:30
CAMPTON,1149,1,0.09,2018-11-04 16:30
FRANKLIN,4459,1,0.02,2018-11-04 16:30
GILFORD,5819,12,0.21,2018-11-04 16:30
SPRINGFIELD,685,1,0.15,2018-11-04 16:30
TAMWORTH,2360,1,0.04,2018-11-04 16:30
BRADFORD,1116,1,0.09,2018-11-04 16:15
CAMPTON,1149,1,0.09,2018-11-04 16:15
FRANKLIN,4459,1,0.02,2018-11-04 16:15
GILFORD,5819,12,0.21,2018-11-04 16:15
SPRINGFIELD,685,1,0.15,2018-11-04 16:15
TAMWORTH,2360,1,0.04,2018-11-04 16:15
BRADFORD,1116,1,0.09,2018-11-04 16:00
CAMPTON,1149,1,0.09,2018-11-04 16:00
GILFORD,5819,12,0.21,2018-11-04 16:00
SPRINGFIELD,685,1,0.15,2018-11-04 16:00
BRADFORD,1116,1,0.09,2018-11-04 15:45
CAMPTON,1149,1,0.09,2018-11-04 15:45
EPSOM,639,2,0.31,2018-11-04 15:45
SPRINGFIELD,685,1,0.15,2018-11-04 15:45
CAMPTON,1149,1,0.09,2018-11-04 15:30
EPSOM,639,2,0.31,2018-11-04 15:30
GILFORD,5819,1,0.02,2018-11-04 15:30
SPRINGFIELD,685,1,0.15,2018-11-04 15:30
CAMPTON,1149,1,0.09,2018-11-04 15:15
EPSOM,639,2,0.31,2018-11-04 15:15
NOTTINGHAM,1402,4,0.29,2018-11-04 15:15
SPRINGFIELD,685,1,0.15,2018-11-04 15:15
CAMPTON,1149,1,0.09,2018-11-04 15:00
DANBURY,680,1,0.15,2018-11-04 15:00
EPSOM,639,2,0.31,2018-11-04 15:00
HOLLIS,3569,4,0.11,2018-11-04 15:00
LYMAN,393,1,0.25,2018-11-04 15:00
NOTTINGHAM,1402,4,0.29,2018-11-04 15:00
CAMPTON,1149,1,0.09,2018-11-04 14:45
DANBURY,680,1,0.15,2018-11-04 14:45
EPSOM,639,2,0.31,2018-11-04 14:45
HOLLIS,3569,4,0.11,2018-11-04 14:45
LYMAN,393,1,0.25,2018-11-04 14:45
NOTTINGHAM,1402,4,0.29,2018-11-04 14:45
CAMPTON,1149,1,0.09,2018-11-04 14:30
DANBURY,680,1,0.15,2018-11-04 14:30
EPSOM,639,3,0.47,2018-11-04 14:30
HOLLIS,3569,4,0.11,2018-11-04 14:30
LYMAN,393,1,0.25,2018-11-04 14:30
NOTTINGHAM,1402,4,0.29,2018-11-04 14:30
