Town,Total Cust.,Cust. Out,% Out,timestamp
AMHERST,10295,1,0.01,2018-07-07 20:15
DEERFIELD,2619,1,0.04,2018-07-07 16:30
DEERFIELD,2619,1,0.04,2018-07-07 16:15
DEERFIELD,2619,1,0.04,2018-07-07 16:00
AMHERST,10295,1,0.01,2018-07-07 15:45
DEERFIELD,2619,1,0.04,2018-07-07 15:45
AMHERST,10295,1,0.01,2018-07-07 15:30
AMHERST,10295,1,0.01,2018-07-07 15:15
WEST SPRINGFIELD,12807,1,0.01,2018-07-07 13:45
LEE,3637,2,0.05,2018-07-07 13:00
LEE,3637,2,0.05,2018-07-07 12:45
LEE,3637,1,0.03,2018-07-07 12:30
LEE,3637,1,0.03,2018-07-07 12:15
LEE,3637,1,0.03,2018-07-07 12:00
LEE,3637,1,0.03,2018-07-07 11:45
BECKET,1884,3,0.16,2018-07-07 10:30
BECKET,1884,2,0.11,2018-07-07 10:15
BECKET,1884,2,0.11,2018-07-07 10:00
BECKET,1884,2,0.11,2018-07-07 09:45
BECKET,1884,2,0.11,2018-07-07 09:30
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 07:00
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 06:45
SPRINGFIELD,64022,37,0.06,2018-07-07 05:00
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 05:00
SPRINGFIELD,64022,1,0.0,2018-07-07 04:45
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 04:45
SPRINGFIELD,64022,1,0.0,2018-07-07 04:30
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 04:30
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 04:15
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 04:00
WEST SPRINGFIELD,12807,2,0.02,2018-07-07 03:45
SPRINGFIELD,64022,17,0.03,2018-07-07 00:30
