Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277026,1,0.00,2018-11-06 23:45
CHELSEA,15770,1,0.01,2018-11-06 23:45
BOSTON,277026,1,0.0,2018-11-06 23:30
CHELSEA,15770,1,0.01,2018-11-06 23:30
BOSTON,277026,1,0.0,2018-11-06 23:15
CHELSEA,15770,1,0.01,2018-11-06 23:15
BOSTON,277026,1,0.0,2018-11-06 23:00
CHELSEA,15770,1,0.01,2018-11-06 23:00
BOSTON,277026,1,0.0,2018-11-06 22:45
CHELSEA,15770,1,0.01,2018-11-06 22:45
BOSTON,277026,1,0.0,2018-11-06 22:30
CHELSEA,15770,1,0.01,2018-11-06 22:30
BOSTON,277026,2,0.0,2018-11-06 22:15
CHELSEA,15770,1,0.01,2018-11-06 22:15
BOSTON,277026,2,0.0,2018-11-06 22:00
CHELSEA,15770,1,0.01,2018-11-06 22:00
BOSTON,277026,2,0.0,2018-11-06 21:45
BOSTON,277026,2,0.0,2018-11-06 21:30
BOSTON,277026,2,0.0,2018-11-06 21:15
BOSTON,277026,3,0.0,2018-11-06 21:00
BOSTON,277026,2,0.0,2018-11-06 20:45
DARTMOUTH,14851,190,1.0,2018-11-06 20:45
BOSTON,277026,1,0.0,2018-11-06 20:30
BROOKLINE,33004,69,0.21,2018-11-06 20:30
DARTMOUTH,14851,190,1.0,2018-11-06 20:30
ARLINGTON,21526,25,0.12,2018-11-06 20:15
BROOKLINE,33004,69,0.21,2018-11-06 20:15
DARTMOUTH,14851,190,1.0,2018-11-06 20:15
ARLINGTON,21526,25,0.12,2018-11-06 20:00
BROOKLINE,33004,69,0.21,2018-11-06 20:00
DARTMOUTH,14851,190,1.0,2018-11-06 20:00
LEXINGTON,13391,6,0.04,2018-11-06 20:00
ARLINGTON,21526,1,0.0,2018-11-06 19:45
BOSTON,277026,1,0.0,2018-11-06 19:45
BROOKLINE,33004,69,0.21,2018-11-06 19:45
CAMBRIDGE,54976,53,0.1,2018-11-06 19:45
DARTMOUTH,14851,190,1.0,2018-11-06 19:45
LEXINGTON,13391,6,0.04,2018-11-06 19:45
ARLINGTON,21526,1,0.0,2018-11-06 19:30
BOSTON,277026,1,0.0,2018-11-06 19:30
BROOKLINE,33004,69,0.21,2018-11-06 19:30
CAMBRIDGE,54976,54,0.1,2018-11-06 19:30
DARTMOUTH,14851,189,1.0,2018-11-06 19:30
LEXINGTON,13391,7,0.05,2018-11-06 19:30
ARLINGTON,21526,1,0.0,2018-11-06 19:15
BOSTON,277026,1,0.0,2018-11-06 19:15
BROOKLINE,33004,1,0.0,2018-11-06 19:15
CAMBRIDGE,54976,54,0.1,2018-11-06 19:15
