Town,Total Cust.,Cust. Out,% Out,timestamp
COLEBROOK,1259,13,1,2018-09-25 23:45
HENNIKER,2464,53,2,2018-09-25 23:45
HOPKINTON,2979,17,0.57,2018-09-25 23:45
NEW BOSTON,2772,1,0.04,2018-09-25 23:45
STEWARTSTOWN,382,52,14,2018-09-25 23:45
SWANZEY,3901,1,0.03,2018-09-25 23:45
COLEBROOK,1259,13,1.0,2018-09-25 23:30
EATON,340,50,15.0,2018-09-25 23:30
HENNIKER,2464,53,2.0,2018-09-25 23:30
HOPKINTON,2979,17,0.57,2018-09-25 23:30
NEW BOSTON,2772,1,0.04,2018-09-25 23:30
STEWARTSTOWN,382,52,14.0,2018-09-25 23:30
SWANZEY,3901,1,0.03,2018-09-25 23:30
COLEBROOK,1259,13,1.0,2018-09-25 23:15
EATON,340,50,15.0,2018-09-25 23:15
HENNIKER,2464,53,2.0,2018-09-25 23:15
HOPKINTON,2979,17,0.57,2018-09-25 23:15
NEW BOSTON,2772,1,0.04,2018-09-25 23:15
STEWARTSTOWN,382,52,14.0,2018-09-25 23:15
SWANZEY,3901,1,0.03,2018-09-25 23:15
COLEBROOK,1259,13,1.0,2018-09-25 23:00
EATON,340,50,15.0,2018-09-25 23:00
HENNIKER,2464,53,2.0,2018-09-25 23:00
HOPKINTON,2979,17,0.57,2018-09-25 23:00
NEW BOSTON,2772,1,0.04,2018-09-25 23:00
STEWARTSTOWN,382,52,14.0,2018-09-25 23:00
SWANZEY,3901,1,0.03,2018-09-25 23:00
COLEBROOK,1259,13,1.0,2018-09-25 22:45
EATON,340,50,15.0,2018-09-25 22:45
HENNIKER,2464,53,2.0,2018-09-25 22:45
HOPKINTON,2979,17,0.57,2018-09-25 22:45
NEW BOSTON,2772,1,0.04,2018-09-25 22:45
STEWARTSTOWN,382,52,14.0,2018-09-25 22:45
SWANZEY,3901,1,0.03,2018-09-25 22:45
COLEBROOK,1259,13,1.0,2018-09-25 22:30
NEW BOSTON,2772,1,0.04,2018-09-25 22:30
