Town,Total Cust.,Cust. Out,% Out,timestamp
COLUMBIA,324,16,5,2018-10-10 21:15
COLUMBIA,324,16,5.0,2018-10-10 21:00
COLUMBIA,324,16,5.0,2018-10-10 20:45
RAYMOND,3412,12,0.35,2018-10-10 20:45
COLUMBIA,324,16,5.0,2018-10-10 20:30
RAYMOND,3412,12,0.35,2018-10-10 20:30
COLUMBIA,324,16,5.0,2018-10-10 20:15
RAYMOND,3412,5,0.15,2018-10-10 20:15
COLUMBIA,324,16,5.0,2018-10-10 20:00
DOVER,16969,1,0.01,2018-10-10 20:00
COLUMBIA,324,1,0.31,2018-10-10 19:45
DOVER,16969,1,0.01,2018-10-10 19:45
DOVER,16969,1,0.01,2018-10-10 19:30
BEDFORD,9749,1,0.01,2018-10-10 18:30
DEERFIELD,1460,1,0.07,2018-10-10 18:30
BEDFORD,9749,1,0.01,2018-10-10 18:15
DEERFIELD,1460,1,0.07,2018-10-10 18:15
BEDFORD,9749,1,0.01,2018-10-10 18:00
DEERFIELD,1460,1,0.07,2018-10-10 18:00
FARMINGTON,3258,1,0.03,2018-10-10 18:00
BEDFORD,9749,1,0.01,2018-10-10 17:45
DEERFIELD,1460,1,0.07,2018-10-10 17:45
BEDFORD,9749,1,0.01,2018-10-10 17:30
DEERFIELD,1460,1,0.07,2018-10-10 17:30
SPRINGFIELD,684,1,0.15,2018-10-10 17:30
BEDFORD,9749,1,0.01,2018-10-10 17:15
SPRINGFIELD,684,1,0.15,2018-10-10 17:15
BEDFORD,9749,1,0.01,2018-10-10 17:00
SPRINGFIELD,684,1,0.15,2018-10-10 17:00
BEDFORD,9749,1,0.01,2018-10-10 16:45
SPRINGFIELD,684,1,0.15,2018-10-10 16:45
BEDFORD,9749,1,0.01,2018-10-10 16:30
SPRINGFIELD,684,1,0.15,2018-10-10 16:30
SPRINGFIELD,684,1,0.15,2018-10-10 16:15
NASHUA,42905,1,0.0,2018-10-10 15:45
LITCHFIELD,3505,1,0.03,2018-10-10 15:30
NASHUA,42905,1,0.0,2018-10-10 15:30
LITCHFIELD,3505,1,0.03,2018-10-10 15:15
NASHUA,42905,1,0.0,2018-10-10 15:15
HOOKSETT,6983,3,0.04,2018-10-10 15:00
LITCHFIELD,3505,1,0.03,2018-10-10 15:00
NASHUA,42905,1,0.0,2018-10-10 15:00
HOOKSETT,6983,3,0.04,2018-10-10 14:45
LITCHFIELD,3505,1,0.03,2018-10-10 14:45
NASHUA,42905,1,0.0,2018-10-10 14:45
EATON,340,1,0.29,2018-10-10 14:30
KEENE,11380,4,0.04,2018-10-10 14:30
LITCHFIELD,3505,1,0.03,2018-10-10 14:30
NASHUA,42905,1,0.0,2018-10-10 14:30
EATON,340,1,0.29,2018-10-10 14:15
HINSDALE,2067,1,0.05,2018-10-10 14:15
KEENE,11380,4,0.04,2018-10-10 14:15
LITCHFIELD,3505,1,0.03,2018-10-10 14:15
EATON,340,1,0.29,2018-10-10 14:00
HINSDALE,2067,1,0.05,2018-10-10 14:00
KEENE,11380,4,0.04,2018-10-10 14:00
LITCHFIELD,3505,1,0.03,2018-10-10 14:00
EATON,340,1,0.29,2018-10-10 13:45
HINSDALE,2067,1,0.05,2018-10-10 13:45
KEENE,11380,4,0.04,2018-10-10 13:45
LITCHFIELD,3505,1,0.03,2018-10-10 13:45
NEWMARKET,4942,11,0.22,2018-10-10 13:45
EATON,340,1,0.29,2018-10-10 13:30
HAVERHILL,1483,2,0.13,2018-10-10 13:30
HINSDALE,2067,1,0.05,2018-10-10 13:30
KEENE,11380,4,0.04,2018-10-10 13:30
LITCHFIELD,3505,1,0.03,2018-10-10 13:30
NEWMARKET,4942,11,0.22,2018-10-10 13:30
EATON,340,1,0.29,2018-10-10 13:15
HAVERHILL,1483,1,0.07,2018-10-10 13:15
HINSDALE,2067,1,0.05,2018-10-10 13:15
KEENE,11380,4,0.04,2018-10-10 13:15
LITCHFIELD,3505,1,0.03,2018-10-10 13:15
NEWMARKET,4942,11,0.22,2018-10-10 13:15
EATON,340,1,0.29,2018-10-10 13:00
HAVERHILL,1483,1,0.07,2018-10-10 13:00
HINSDALE,2067,1,0.05,2018-10-10 13:00
KEENE,11380,4,0.04,2018-10-10 13:00
LITCHFIELD,3505,1,0.03,2018-10-10 13:00
NEWMARKET,4942,11,0.22,2018-10-10 13:00
EATON,340,1,0.29,2018-10-10 12:45
HAVERHILL,1483,1,0.07,2018-10-10 12:45
KEENE,11380,4,0.04,2018-10-10 12:45
