Town,Total Cust.,Cust. Out,% Out,timestamp
AGAWAM,13033,1,0.01,2018-11-01 23:00
WESTHAMPTON,846,53,6,2018-11-01 23:00
AGAWAM,13033,1,0.01,2018-11-01 22:45
WESTHAMPTON,846,53,6.0,2018-11-01 22:45
AGAWAM,13033,1,0.01,2018-11-01 22:30
WESTHAMPTON,846,53,6.0,2018-11-01 22:30
AGAWAM,13033,1,0.01,2018-11-01 22:15
WESTHAMPTON,846,53,6.0,2018-11-01 22:15
AGAWAM,13033,1,0.01,2018-11-01 22:00
WESTHAMPTON,846,53,6.0,2018-11-01 22:00
AGAWAM,13033,1,0.01,2018-11-01 21:45
AGAWAM,13033,1,0.01,2018-11-01 21:30
AGAWAM,13033,1,0.01,2018-11-01 21:15
AGAWAM,13033,1,0.01,2018-11-01 21:00
AGAWAM,13033,1,0.01,2018-11-01 20:45
AGAWAM,13033,1,0.01,2018-11-01 20:30
OTIS,2041,3,0.15,2018-11-01 20:30
AGAWAM,13033,1,0.01,2018-11-01 20:15
OTIS,2041,1,0.05,2018-11-01 20:15
AGAWAM,13033,1,0.01,2018-11-01 20:00
OTIS,2041,1,0.05,2018-11-01 20:00
AGAWAM,13033,1,0.01,2018-11-01 19:45
OTIS,2041,1,0.05,2018-11-01 19:45
AGAWAM,13033,1,0.01,2018-11-01 19:30
AGAWAM,13033,1,0.01,2018-11-01 19:15
AGAWAM,13033,1,0.01,2018-11-01 19:00
AGAWAM,13033,1,0.01,2018-11-01 18:45
SPRINGFIELD,64262,1,0.0,2018-11-01 18:45
AGAWAM,13033,1,0.01,2018-11-01 18:30
AGAWAM,13033,1,0.01,2018-11-01 18:15
BLANDFORD,695,7,1.0,2018-11-01 18:15
AGAWAM,13033,1,0.01,2018-11-01 18:00
BLANDFORD,695,7,1.0,2018-11-01 18:00
SPRINGFIELD,64262,1,0.0,2018-11-01 18:00
AGAWAM,13033,1,0.01,2018-11-01 17:45
SPRINGFIELD,64262,1,0.0,2018-11-01 16:15
SOUTHAMPTON,2581,1,0.04,2018-11-01 15:45
SOUTHAMPTON,2581,1,0.04,2018-11-01 15:30
SOUTHAMPTON,2581,1,0.04,2018-11-01 15:15
SOUTHAMPTON,2581,1,0.04,2018-11-01 15:00
SANDISFIELD,759,15,2.0,2018-11-01 10:00
SANDISFIELD,759,15,2.0,2018-11-01 09:45
SANDISFIELD,759,15,2.0,2018-11-01 09:30
SANDISFIELD,759,15,2.0,2018-11-01 09:15
SANDISFIELD,759,15,2.0,2018-11-01 09:00
SANDISFIELD,759,15,2.0,2018-11-01 08:45
SANDISFIELD,759,15,2.0,2018-11-01 08:30
SANDISFIELD,759,15,2.0,2018-11-01 08:15
SANDISFIELD,759,15,2.0,2018-11-01 08:00
