Town,Total Cust.,Cust. Out,% Out,timestamp
SPRINGFIELD,64218,70,0.11,2018-06-22 19:15
SPRINGFIELD,64218,1,0.0,2018-06-22 19:00
PITTSFIELD,23086,1,0.0,2018-06-22 18:00
PITTSFIELD,23086,1,0.0,2018-06-22 17:45
PITTSFIELD,23086,1,0.0,2018-06-22 17:30
PITTSFIELD,23086,1,0.0,2018-06-22 17:15
SPRINGFIELD,64218,175,0.27,2018-06-22 16:30
SPRINGFIELD,64218,175,0.27,2018-06-22 16:15
WEST SPRINGFIELD,12805,1,0.01,2018-06-22 13:45
WEST SPRINGFIELD,12805,1,0.01,2018-06-22 13:30
WEST SPRINGFIELD,12805,1,0.01,2018-06-22 13:15
WEST SPRINGFIELD,12805,1,0.01,2018-06-22 13:00
LEYDEN,362,1,0.28,2018-06-22 12:45
LEYDEN,362,1,0.28,2018-06-22 12:30
LEYDEN,362,1,0.28,2018-06-22 12:15
LEYDEN,362,1,0.28,2018-06-22 12:00
LEYDEN,362,1,0.28,2018-06-22 11:45
LEYDEN,362,1,0.28,2018-06-22 11:30
LEYDEN,362,1,0.28,2018-06-22 11:15
SPRINGFIELD,64218,1,0.0,2018-06-22 11:00
SPRINGFIELD,64218,74,0.12,2018-06-22 10:45
AMHERST,10302,26,0.25,2018-06-22 08:15
SPRINGFIELD,64218,1,0.0,2018-06-22 08:15
AMHERST,10302,26,0.25,2018-06-22 08:00
SPRINGFIELD,64218,1,0.0,2018-06-22 08:00
WEST SPRINGFIELD,12805,25,0.2,2018-06-22 08:00
SPRINGFIELD,64218,1,0.0,2018-06-22 07:45
WEST SPRINGFIELD,12805,25,0.2,2018-06-22 07:45
SPRINGFIELD,64218,56,0.09,2018-06-22 07:30
WEST SPRINGFIELD,12805,328,3.0,2018-06-22 07:30
SPRINGFIELD,64218,56,0.09,2018-06-22 07:15
WEST SPRINGFIELD,12805,557,4.0,2018-06-22 07:15
SPRINGFIELD,64218,55,0.09,2018-06-22 07:00
WEST SPRINGFIELD,12805,156,1.0,2018-06-22 07:00
SPRINGFIELD,64218,55,0.09,2018-06-22 06:45
WEST SPRINGFIELD,12805,132,1.0,2018-06-22 06:45
SPRINGFIELD,64218,25,0.04,2018-06-22 06:30
WEST SPRINGFIELD,12805,532,4.0,2018-06-22 06:30
