Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277272,153,0.06,2018-06-05 23:45
BROOKLINE,33210,158,0.48,2018-06-05 23:45
BURLINGTON,11788,1,0.01,2018-06-05 23:45
CANTON,10582,1,0.01,2018-06-05 23:45
EDGARTOWN,6079,19,0.31,2018-06-05 23:45
NEWTON,40741,152,0.37,2018-06-05 23:45
BOSTON,277272,153,0.06,2018-06-05 23:30
BROOKLINE,33210,158,0.48,2018-06-05 23:30
BURLINGTON,11788,1,0.01,2018-06-05 23:30
CANTON,10582,1,0.01,2018-06-05 23:30
EDGARTOWN,6079,19,0.31,2018-06-05 23:30
NEWTON,40741,152,0.37,2018-06-05 23:30
BOSTON,277272,153,0.06,2018-06-05 23:15
BROOKLINE,33210,158,0.48,2018-06-05 23:15
BURLINGTON,11788,1,0.01,2018-06-05 23:15
CANTON,10582,1,0.01,2018-06-05 23:15
EDGARTOWN,6079,19,0.31,2018-06-05 23:15
NEWTON,40741,152,0.37,2018-06-05 23:15
BOSTON,277272,153,0.06,2018-06-05 23:00
BROOKLINE,33210,158,0.48,2018-06-05 23:00
BURLINGTON,11788,1,0.01,2018-06-05 23:00
CANTON,10582,1,0.01,2018-06-05 23:00
EDGARTOWN,6079,3,0.05,2018-06-05 23:00
NEWTON,40741,152,0.37,2018-06-05 23:00
BOSTON,277272,153,0.06,2018-06-05 22:45
BROOKLINE,33210,158,0.48,2018-06-05 22:45
BURLINGTON,11788,1,0.01,2018-06-05 22:45
CANTON,10582,1,0.01,2018-06-05 22:45
DARTMOUTH,14830,98,0.66,2018-06-05 22:45
EDGARTOWN,6079,3,0.05,2018-06-05 22:45
NEWTON,40741,152,0.37,2018-06-05 22:45
BOSTON,277272,154,0.06,2018-06-05 22:30
BROOKLINE,33210,159,0.48,2018-06-05 22:30
BURLINGTON,11788,1,0.01,2018-06-05 22:30
CANTON,10582,1,0.01,2018-06-05 22:30
DARTMOUTH,14830,98,0.66,2018-06-05 22:30
EDGARTOWN,6079,3,0.05,2018-06-05 22:30
NEWTON,40741,153,0.38,2018-06-05 22:30
CANTON,10582,1,0.01,2018-06-05 22:15
DARTMOUTH,14830,98,0.66,2018-06-05 22:15
EDGARTOWN,6079,3,0.05,2018-06-05 22:15
CANTON,10582,1,0.01,2018-06-05 22:00
DARTMOUTH,14830,98,0.66,2018-06-05 22:00
EDGARTOWN,6079,3,0.05,2018-06-05 22:00
CANTON,10582,1,0.01,2018-06-05 21:45
EDGARTOWN,6079,3,0.05,2018-06-05 21:45
ARLINGTON,21521,15,0.07,2018-06-05 21:30
CANTON,10582,1,0.01,2018-06-05 21:30
EDGARTOWN,6079,3,0.05,2018-06-05 21:30
ARLINGTON,21521,15,0.07,2018-06-05 21:15
CANTON,10582,1,0.01,2018-06-05 21:15
EDGARTOWN,6079,31,0.51,2018-06-05 21:15
ARLINGTON,21521,15,0.07,2018-06-05 21:00
EDGARTOWN,6079,31,0.51,2018-06-05 21:00
ARLINGTON,21521,15,0.07,2018-06-05 20:45
DENNIS,17115,1,0.01,2018-06-05 20:45
EDGARTOWN,6079,31,0.51,2018-06-05 20:45
ARLINGTON,21521,15,0.07,2018-06-05 20:30
DENNIS,17115,1,0.01,2018-06-05 20:30
EDGARTOWN,6079,31,0.51,2018-06-05 20:30
ARLINGTON,21521,15,0.07,2018-06-05 20:15
ASHLAND,8161,1,0.01,2018-06-05 20:15
DENNIS,17115,1,0.01,2018-06-05 20:15
EDGARTOWN,6079,31,0.51,2018-06-05 20:15
LEXINGTON,13394,3,0.02,2018-06-05 20:15
ARLINGTON,21521,15,0.07,2018-06-05 20:00
ASHLAND,8161,1,0.01,2018-06-05 20:00
DENNIS,17115,1,0.01,2018-06-05 20:00
EDGARTOWN,6079,31,0.51,2018-06-05 20:00
LEXINGTON,13394,3,0.02,2018-06-05 20:00
ASHLAND,8161,1,0.01,2018-06-05 19:45
DENNIS,17115,1,0.01,2018-06-05 19:45
EDGARTOWN,6079,31,0.51,2018-06-05 19:45
LEXINGTON,13394,3,0.02,2018-06-05 19:45
ASHLAND,8161,1,0.01,2018-06-05 19:30
DENNIS,17115,1,0.01,2018-06-05 19:30
EDGARTOWN,6079,31,0.51,2018-06-05 19:30
FRAMINGHAM,30259,1,0.0,2018-06-05 19:30
LEXINGTON,13394,3,0.02,2018-06-05 19:30
NEWTON,40741,1,0.0,2018-06-05 19:30
ASHLAND,8161,1,0.01,2018-06-05 19:15
EDGARTOWN,6079,31,0.51,2018-06-05 19:15
LEXINGTON,13394,3,0.02,2018-06-05 19:15
NEWTON,40741,1,0.0,2018-06-05 19:15
ASHLAND,8161,1,0.01,2018-06-05 19:00
EDGARTOWN,6079,31,0.51,2018-06-05 19:00
LEXINGTON,13394,3,0.02,2018-06-05 19:00
NEWTON,40741,1,0.0,2018-06-05 19:00
ASHLAND,8161,1,0.01,2018-06-05 18:45
CARVER,5761,1,0.02,2018-06-05 18:45
CHELSEA,15813,1,0.01,2018-06-05 18:45
LEXINGTON,13394,1,0.01,2018-06-05 18:45
NEWTON,40741,1,0.0,2018-06-05 18:45
ASHLAND,8161,1,0.01,2018-06-05 18:30
CARVER,5761,1,0.02,2018-06-05 18:30
