FREEDOM,2383,5,0.21,2018-05-22 13:00
HOPKINTON,2974,10,0.34,2018-05-22 13:00
WINDSOR,200,2,1.00,2018-05-22 13:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 12:45
FREEDOM,2383,5,0.21,2018-05-22 12:45
HOPKINTON,2974,10,0.34,2018-05-22 12:45
WINDSOR,200,2,1.00,2018-05-22 12:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 12:30
FREEDOM,2383,5,0.21,2018-05-22 12:30
HOPKINTON,2974,10,0.34,2018-05-22 12:30
WINDSOR,200,2,1.00,2018-05-22 12:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 12:15
FREEDOM,2383,5,0.21,2018-05-22 12:15
HOPKINTON,2974,10,0.34,2018-05-22 12:15
WINDSOR,200,2,1.00,2018-05-22 12:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 12:00
FREEDOM,2383,5,0.21,2018-05-22 12:00
HOPKINTON,2974,10,0.34,2018-05-22 12:00
WINDSOR,200,2,1.00,2018-05-22 12:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 11:45
CHESTERFIELD,2179,3,0.14,2018-05-22 11:45
FREEDOM,2383,5,0.21,2018-05-22 11:45
HOPKINTON,2974,10,0.34,2018-05-22 11:45
STEWARTSTOWN,382,1,0.26,2018-05-22 11:45
WINDSOR,200,2,1.00,2018-05-22 11:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 11:30
CHESTERFIELD,2179,3,0.14,2018-05-22 11:30
FREEDOM,2383,5,0.21,2018-05-22 11:30
HOPKINTON,2974,64,2,2018-05-22 11:30
STEWARTSTOWN,382,1,0.26,2018-05-22 11:30
WINDSOR,200,2,1.00,2018-05-22 11:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 11:15
CHESTERFIELD,2179,2,0.09,2018-05-22 11:15
FRANKLIN,4456,1,0.02,2018-05-22 11:15
FREEDOM,2383,5,0.21,2018-05-22 11:15
HOPKINTON,2974,64,2,2018-05-22 11:15
STEWARTSTOWN,382,1,0.26,2018-05-22 11:15
WINDSOR,200,2,1.00,2018-05-22 11:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 11:00
CHESTERFIELD,2179,1,0.05,2018-05-22 11:00
FRANKLIN,4456,1,0.02,2018-05-22 11:00
FREEDOM,2383,5,0.21,2018-05-22 11:00
HOPKINTON,2974,64,2,2018-05-22 11:00
STEWARTSTOWN,382,7,2,2018-05-22 11:00
WINDSOR,200,1,0.50,2018-05-22 11:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 10:45
CHESTERFIELD,2179,1,0.05,2018-05-22 10:45
FRANKLIN,4456,1,0.02,2018-05-22 10:45
FREEDOM,2383,5,0.21,2018-05-22 10:45
HOPKINTON,2974,64,2,2018-05-22 10:45
STEWARTSTOWN,382,7,2,2018-05-22 10:45
WINDSOR,200,1,0.50,2018-05-22 10:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 10:30
CHESTERFIELD,2179,1,0.05,2018-05-22 10:30
FRANKLIN,4456,1,0.02,2018-05-22 10:30
FREEDOM,2383,5,0.21,2018-05-22 10:30
HOPKINTON,2974,64,2,2018-05-22 10:30
STEWARTSTOWN,382,7,2,2018-05-22 10:30
WINDHAM,5212,1,0.02,2018-05-22 10:30
WINDSOR,200,1,0.50,2018-05-22 10:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 10:15
CHESTERFIELD,2179,1,0.05,2018-05-22 10:15
FRANKLIN,4456,1,0.02,2018-05-22 10:15
FREEDOM,2383,5,0.21,2018-05-22 10:15
HOPKINTON,2974,10,0.34,2018-05-22 10:15
STEWARTSTOWN,382,7,2,2018-05-22 10:15
WINDSOR,200,1,0.50,2018-05-22 10:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 10:00
CONWAY,4692,15,0.32,2018-05-22 10:00
FRANKLIN,4456,1,0.02,2018-05-22 10:00
FREEDOM,2383,5,0.21,2018-05-22 10:00
HOPKINTON,2974,10,0.34,2018-05-22 10:00
STEWARTSTOWN,382,7,2,2018-05-22 10:00
WINDSOR,200,1,0.50,2018-05-22 10:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 09:45
CONWAY,4692,15,0.32,2018-05-22 09:45
FREEDOM,2383,5,0.21,2018-05-22 09:45
HOPKINTON,2974,10,0.34,2018-05-22 09:45
STEWARTSTOWN,382,7,2,2018-05-22 09:45
WINDSOR,200,1,0.50,2018-05-22 09:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 09:30
CONWAY,4692,1,0.02,2018-05-22 09:30
FREEDOM,2383,5,0.21,2018-05-22 09:30
HOPKINTON,2974,10,0.34,2018-05-22 09:30
STEWARTSTOWN,382,7,2,2018-05-22 09:30
WINDSOR,200,1,0.50,2018-05-22 09:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 09:15
CONWAY,4692,1,0.02,2018-05-22 09:15
HOPKINTON,2974,10,0.34,2018-05-22 09:15
STEWARTSTOWN,382,7,2,2018-05-22 09:15
SWANZEY,3893,25,0.64,2018-05-22 09:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 09:00
CONWAY,4692,1,0.02,2018-05-22 09:00
HOPKINTON,2974,10,0.34,2018-05-22 09:00
STEWARTSTOWN,382,7,2,2018-05-22 09:00
SWANZEY,3893,25,0.64,2018-05-22 09:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 08:45
CONWAY,4692,1,0.02,2018-05-22 08:45
HOPKINTON,2974,10,0.34,2018-05-22 08:45
STEWARTSTOWN,382,1,0.26,2018-05-22 08:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 08:30
CONWAY,4692,1,0.02,2018-05-22 08:30
STEWARTSTOWN,382,1,0.26,2018-05-22 08:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 08:15
CONWAY,4692,1,0.02,2018-05-22 08:15
STEWARTSTOWN,382,1,0.26,2018-05-22 08:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 07:00
NASHUA,42846,1,0.00,2018-05-22 07:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 06:45
NASHUA,42846,1,0.00,2018-05-22 06:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 06:30
NASHUA,42846,1,0.00,2018-05-22 06:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 03:00
BERLIN,5370,296,6,2018-05-22 03:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 02:45
BERLIN,5370,296,6,2018-05-22 02:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 02:30
BERLIN,5370,296,6,2018-05-22 02:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 02:15
BERLIN,5370,296,6,2018-05-22 02:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 02:00
BERLIN,5370,296,6,2018-05-22 02:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 01:45
BERLIN,5370,296,6,2018-05-22 01:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 01:30
BERLIN,5370,296,6,2018-05-22 01:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 01:15
BERLIN,5370,296,6,2018-05-22 01:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 01:00
BERLIN,5370,296,6,2018-05-22 01:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 00:45
BERLIN,5370,296,6,2018-05-22 00:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 00:30
BERLIN,5370,296,6,2018-05-22 00:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 00:15
BERLIN,5370,296,6,2018-05-22 00:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 00:00
BERLIN,5370,296,6,2018-05-22 00:00
