Town,Total Cust.,Cust. Out,% Out,timestamp
SPRINGFIELD,64080,10,0.02,2018-08-15 23:45
SPRINGFIELD,64080,10,0.02,2018-08-15 23:30
SPRINGFIELD,64080,10,0.02,2018-08-15 23:15
SPRINGFIELD,64080,10,0.02,2018-08-15 23:00
SPRINGFIELD,64080,10,0.02,2018-08-15 22:45
SPRINGFIELD,64080,10,0.02,2018-08-15 22:30
OTIS,2042,1,0.05,2018-08-15 22:15
SPRINGFIELD,64080,10,0.02,2018-08-15 22:15
SPRINGFIELD,64080,10,0.02,2018-08-15 22:00
SPRINGFIELD,64080,10,0.02,2018-08-15 21:45
SPRINGFIELD,64080,10,0.02,2018-08-15 21:30
AGAWAM,13022,1,0.01,2018-08-15 21:15
SPRINGFIELD,64080,1,0.0,2018-08-15 21:15
SPRINGFIELD,64080,1,0.0,2018-08-15 21:00
SPRINGFIELD,64080,1,0.0,2018-08-15 20:45
SPRINGFIELD,64080,1,0.0,2018-08-15 19:15
LANESBOROUGH,1780,4,0.22,2018-08-15 18:45
LANESBOROUGH,1780,4,0.22,2018-08-15 18:30
LANESBOROUGH,1780,4,0.22,2018-08-15 18:15
LANESBOROUGH,1780,4,0.22,2018-08-15 18:00
LANESBOROUGH,1780,4,0.22,2018-08-15 17:45
LANESBOROUGH,1780,4,0.22,2018-08-15 17:30
LANESBOROUGH,1780,4,0.22,2018-08-15 17:15
LANESBOROUGH,1780,4,0.22,2018-08-15 17:00
LANESBOROUGH,1780,4,0.22,2018-08-15 16:45
LANESBOROUGH,1780,4,0.22,2018-08-15 16:30
MONTAGUE,4541,1,0.02,2018-08-15 16:15
LEE,3643,11,0.3,2018-08-15 16:00
MONTAGUE,4541,1,0.02,2018-08-15 16:00
PITTSFIELD,23082,1,0.0,2018-08-15 15:45
SAVOY,397,1,0.25,2018-08-15 15:45
PITTSFIELD,23082,1,0.0,2018-08-15 15:30
SAVOY,397,1,0.25,2018-08-15 15:30
LEE,3643,13,0.36,2018-08-15 15:15
PITTSFIELD,23082,1,0.0,2018-08-15 15:15
RUSSELL,368,16,4.0,2018-08-15 15:15
SAVOY,397,1,0.25,2018-08-15 15:15
SPRINGFIELD,64080,1,0.0,2018-08-15 15:15
LEE,3643,13,0.36,2018-08-15 15:00
RUSSELL,368,16,4.0,2018-08-15 15:00
SAVOY,397,1,0.25,2018-08-15 15:00
LEE,3643,13,0.36,2018-08-15 14:45
RUSSELL,368,16,4.0,2018-08-15 14:45
SAVOY,397,1,0.25,2018-08-15 14:45
LEE,3643,13,0.36,2018-08-15 14:30
RUSSELL,368,16,4.0,2018-08-15 14:30
SAVOY,397,1,0.25,2018-08-15 14:30
LEE,3643,13,0.36,2018-08-15 14:15
RUSSELL,368,16,4.0,2018-08-15 14:15
SAVOY,397,1,0.25,2018-08-15 14:15
COLRAIN,917,1,0.11,2018-08-15 14:00
LEE,3643,13,0.36,2018-08-15 14:00
RUSSELL,368,16,4.0,2018-08-15 14:00
SAVOY,397,1,0.25,2018-08-15 14:00
COLRAIN,917,1,0.11,2018-08-15 13:45
LEE,3643,13,0.36,2018-08-15 13:45
OTIS,2042,30,1.0,2018-08-15 13:45
RUSSELL,368,16,4.0,2018-08-15 13:45
SAVOY,397,1,0.25,2018-08-15 13:45
COLRAIN,917,1,0.11,2018-08-15 13:30
LEE,3643,8,0.22,2018-08-15 13:30
OTIS,2042,30,1.0,2018-08-15 13:30
RUSSELL,368,16,4.0,2018-08-15 13:30
SAVOY,397,1,0.25,2018-08-15 13:30
COLRAIN,917,4,0.44,2018-08-15 13:15
LEE,3643,8,0.22,2018-08-15 13:15
RUSSELL,368,16,4.0,2018-08-15 13:15
SAVOY,397,1,0.25,2018-08-15 13:15
COLRAIN,917,3,0.33,2018-08-15 13:00
LEE,3643,8,0.22,2018-08-15 13:00
RUSSELL,368,16,4.0,2018-08-15 13:00
SAVOY,397,1,0.25,2018-08-15 13:00
COLRAIN,917,3,0.33,2018-08-15 12:45
LEE,3643,7,0.19,2018-08-15 12:45
RUSSELL,368,16,4.0,2018-08-15 12:45
SAVOY,397,1,0.25,2018-08-15 12:45
COLRAIN,917,3,0.33,2018-08-15 12:30
LEE,3643,7,0.19,2018-08-15 12:30
RUSSELL,368,16,4.0,2018-08-15 12:30
SANDISFIELD,757,3,0.4,2018-08-15 12:30
SAVOY,397,1,0.25,2018-08-15 12:30
COLRAIN,917,3,0.33,2018-08-15 12:15
RUSSELL,368,16,4.0,2018-08-15 12:15
SANDISFIELD,757,3,0.4,2018-08-15 12:15
SAVOY,397,1,0.25,2018-08-15 12:15
COLRAIN,917,2,0.22,2018-08-15 12:00
RUSSELL,368,16,4.0,2018-08-15 12:00
SANDISFIELD,757,3,0.4,2018-08-15 12:00
SAVOY,397,1,0.25,2018-08-15 12:00
RUSSELL,368,16,4.0,2018-08-15 11:45
SANDISFIELD,757,3,0.4,2018-08-15 11:45
SAVOY,397,1,0.25,2018-08-15 11:45
RUSSELL,368,16,4.0,2018-08-15 11:30
SANDISFIELD,757,3,0.4,2018-08-15 11:30
SAVOY,397,1,0.25,2018-08-15 11:30
RUSSELL,368,16,4.0,2018-08-15 11:15
SANDISFIELD,757,3,0.4,2018-08-15 11:15
SAVOY,397,1,0.25,2018-08-15 11:15
RUSSELL,368,16,4.0,2018-08-15 11:00
SANDISFIELD,757,3,0.4,2018-08-15 11:00
SAVOY,397,1,0.25,2018-08-15 11:00
SPRINGFIELD,64080,236,0.37,2018-08-15 11:00
RUSSELL,368,16,4.0,2018-08-15 10:45
SANDISFIELD,757,3,0.4,2018-08-15 10:45
SAVOY,397,1,0.25,2018-08-15 10:45
SPRINGFIELD,64080,236,0.37,2018-08-15 10:45
RUSSELL,368,16,4.0,2018-08-15 10:30
SANDISFIELD,757,3,0.4,2018-08-15 10:30
SAVOY,397,1,0.25,2018-08-15 10:30
RUSSELL,368,16,4.0,2018-08-15 10:15
SANDISFIELD,757,3,0.4,2018-08-15 10:15
RUSSELL,368,16,4.0,2018-08-15 10:00
SANDISFIELD,757,3,0.4,2018-08-15 10:00
