Town,Total Cust.,Cust. Out,% Out,timestamp
ASHFORD,2169,1,0.05,2018-07-06 22:00
BRIDGEWATER,961,12,1,2018-07-06 22:00
BRISTOL,29712,4,0.01,2018-07-06 22:00
COLCHESTER,7219,1,0.01,2018-07-06 22:00
COVENTRY,5639,1,0.02,2018-07-06 22:00
DARIEN,8101,1,0.01,2018-07-06 22:00
EAST LYME,10048,1,0.01,2018-07-06 22:00
GLASTONBURY,15980,7,0.04,2018-07-06 22:00
HAMPTON,883,1,0.11,2018-07-06 22:00
HEBRON,3953,15,0.38,2018-07-06 22:00
NEW FAIRFIELD,6101,1,0.02,2018-07-06 22:00
NEW HARTFORD,3251,1,0.03,2018-07-06 22:00
NEW LONDON,13989,1,0.01,2018-07-06 22:00
NEW MILFORD,13938,105,0.75,2018-07-06 22:00
NEWTOWN,11351,4,0.04,2018-07-06 22:00
OLD LYME,5481,2,0.04,2018-07-06 22:00
OLD SAYBROOK,7102,184,3,2018-07-06 22:00
SEYMOUR,7616,1,0.01,2018-07-06 22:00
SOUTH WINDSOR,12331,1,0.01,2018-07-06 22:00
SOUTHINGTON,20004,1,0.00,2018-07-06 22:00
WEST HARTFORD,28645,1,0.00,2018-07-06 22:00
WOODSTOCK,4160,2,0.05,2018-07-06 22:00
ASHFORD,2169,1,0.05,2018-07-06 21:45
BRIDGEWATER,961,12,1.0,2018-07-06 21:45
BRISTOL,29712,4,0.01,2018-07-06 21:45
COLCHESTER,7219,1,0.01,2018-07-06 21:45
COVENTRY,5639,1,0.02,2018-07-06 21:45
DARIEN,8101,1,0.01,2018-07-06 21:45
EAST LYME,10048,1,0.01,2018-07-06 21:45
GLASTONBURY,15980,7,0.04,2018-07-06 21:45
HAMPTON,883,1,0.11,2018-07-06 21:45
HEBRON,3953,15,0.38,2018-07-06 21:45
NEW FAIRFIELD,6101,1,0.02,2018-07-06 21:45
NEW HARTFORD,3251,1,0.03,2018-07-06 21:45
NEW LONDON,13989,1,0.01,2018-07-06 21:45
NEW MILFORD,13938,2,0.01,2018-07-06 21:45
NEWTOWN,11351,4,0.04,2018-07-06 21:45
OLD LYME,5481,2,0.04,2018-07-06 21:45
OLD SAYBROOK,7102,184,3.0,2018-07-06 21:45
OXFORD,5578,1,0.02,2018-07-06 21:45
SEYMOUR,7616,1,0.01,2018-07-06 21:45
SOUTH WINDSOR,12331,1,0.01,2018-07-06 21:45
SOUTHINGTON,20004,1,0.0,2018-07-06 21:45
WEST HARTFORD,28645,63,0.22,2018-07-06 21:45
WOODSTOCK,4160,2,0.05,2018-07-06 21:45
ASHFORD,2169,1,0.05,2018-07-06 21:30
BRIDGEWATER,961,12,1.0,2018-07-06 21:30
BRISTOL,29712,4,0.01,2018-07-06 21:30
COLCHESTER,7219,1,0.01,2018-07-06 21:30
COVENTRY,5639,1,0.02,2018-07-06 21:30
DARIEN,8101,1,0.01,2018-07-06 21:30
EAST LYME,10048,1,0.01,2018-07-06 21:30
GLASTONBURY,15980,7,0.04,2018-07-06 21:30
HAMPTON,883,1,0.11,2018-07-06 21:30
HEBRON,3953,15,0.38,2018-07-06 21:30
NEW FAIRFIELD,6101,1,0.02,2018-07-06 21:30
NEW HARTFORD,3251,1,0.03,2018-07-06 21:30
NEW LONDON,13989,1,0.01,2018-07-06 21:30
NEW MILFORD,13938,1,0.01,2018-07-06 21:30
NEWTOWN,11351,3,0.03,2018-07-06 21:30
OLD LYME,5481,2,0.04,2018-07-06 21:30
OLD SAYBROOK,7102,184,3.0,2018-07-06 21:30
OXFORD,5578,1,0.02,2018-07-06 21:30
SEYMOUR,7616,1,0.01,2018-07-06 21:30
SOUTH WINDSOR,12331,1,0.01,2018-07-06 21:30
SOUTHINGTON,20004,1,0.0,2018-07-06 21:30
WEST HARTFORD,28645,109,0.38,2018-07-06 21:30
WOODSTOCK,4160,2,0.05,2018-07-06 21:30
ASHFORD,2169,1,0.05,2018-07-06 21:15
BRIDGEWATER,961,12,1.0,2018-07-06 21:15
BRISTOL,29712,4,0.01,2018-07-06 21:15
COLCHESTER,7219,1,0.01,2018-07-06 21:15
DARIEN,8101,1,0.01,2018-07-06 21:15
EAST LYME,10048,1,0.01,2018-07-06 21:15
FARMINGTON,12790,1,0.01,2018-07-06 21:15
GLASTONBURY,15980,7,0.04,2018-07-06 21:15
HAMPTON,883,1,0.11,2018-07-06 21:15
HEBRON,3953,15,0.38,2018-07-06 21:15
LEBANON,2249,74,3.0,2018-07-06 21:15
NEW FAIRFIELD,6101,1,0.02,2018-07-06 21:15
NEW HARTFORD,3251,1,0.03,2018-07-06 21:15
NEW LONDON,13989,1,0.01,2018-07-06 21:15
NEW MILFORD,13938,1,0.01,2018-07-06 21:15
NEWTOWN,11351,3,0.03,2018-07-06 21:15
OLD LYME,5481,2,0.04,2018-07-06 21:15
OLD SAYBROOK,7102,184,3.0,2018-07-06 21:15
OXFORD,5578,1,0.02,2018-07-06 21:15
SEYMOUR,7616,1,0.01,2018-07-06 21:15
SOUTH WINDSOR,12331,1,0.01,2018-07-06 21:15
SOUTHINGTON,20004,1,0.0,2018-07-06 21:15
STONINGTON,10816,1,0.01,2018-07-06 21:15
WATERFORD,9683,37,0.38,2018-07-06 21:15
WEST HARTFORD,28645,109,0.38,2018-07-06 21:15
WOODSTOCK,4160,2,0.05,2018-07-06 21:15
ASHFORD,2169,1,0.05,2018-07-06 21:00
BRIDGEWATER,961,12,1.0,2018-07-06 21:00
BRISTOL,29712,4,0.01,2018-07-06 21:00
COLCHESTER,7219,1,0.01,2018-07-06 21:00
DARIEN,8101,1,0.01,2018-07-06 21:00
EAST LYME,10048,1,0.01,2018-07-06 21:00
FARMINGTON,12790,1,0.01,2018-07-06 21:00
GLASTONBURY,15980,7,0.04,2018-07-06 21:00
HAMPTON,883,1,0.11,2018-07-06 21:00
HEBRON,3953,15,0.38,2018-07-06 21:00
LEBANON,2249,74,3.0,2018-07-06 21:00
NEW FAIRFIELD,6101,1,0.02,2018-07-06 21:00
NEW HARTFORD,3251,1,0.03,2018-07-06 21:00
NEW LONDON,13989,1,0.01,2018-07-06 21:00
NEW MILFORD,13938,1,0.01,2018-07-06 21:00
NEWTOWN,11351,2,0.02,2018-07-06 21:00
OLD LYME,5481,2,0.04,2018-07-06 21:00
OLD SAYBROOK,7102,88,1.0,2018-07-06 21:00
OXFORD,5578,1,0.02,2018-07-06 21:00
SEYMOUR,7616,1,0.01,2018-07-06 21:00
SOUTHINGTON,20004,1,0.0,2018-07-06 21:00
STONINGTON,10816,1,0.01,2018-07-06 21:00
WEST HARTFORD,28645,109,0.38,2018-07-06 21:00
WOODSTOCK,4160,2,0.05,2018-07-06 21:00
ASHFORD,2169,1,0.05,2018-07-06 20:45
BRIDGEWATER,961,12,1.0,2018-07-06 20:45
BRISTOL,29712,4,0.01,2018-07-06 20:45
COLCHESTER,7219,1,0.01,2018-07-06 20:45
DARIEN,8101,1,0.01,2018-07-06 20:45
EAST LYME,10048,1,0.01,2018-07-06 20:45
FARMINGTON,12790,1,0.01,2018-07-06 20:45
GLASTONBURY,15980,7,0.04,2018-07-06 20:45
HAMPTON,883,1,0.11,2018-07-06 20:45
HEBRON,3953,15,0.38,2018-07-06 20:45
LEBANON,2249,74,3.0,2018-07-06 20:45
NEW FAIRFIELD,6101,1,0.02,2018-07-06 20:45
NEW HARTFORD,3251,1,0.03,2018-07-06 20:45
NEW LONDON,13989,1,0.01,2018-07-06 20:45
NEWTOWN,11351,2,0.02,2018-07-06 20:45
OLD LYME,5481,2,0.04,2018-07-06 20:45
OXFORD,5578,1,0.02,2018-07-06 20:45
SEYMOUR,7616,1,0.01,2018-07-06 20:45
SOUTHINGTON,20004,1,0.0,2018-07-06 20:45
STONINGTON,10816,1,0.01,2018-07-06 20:45
WEST HARTFORD,28645,109,0.38,2018-07-06 20:45
WOODSTOCK,4160,2,0.05,2018-07-06 20:45
ASHFORD,2169,1,0.05,2018-07-06 20:30
BRIDGEWATER,961,1,0.1,2018-07-06 20:30
BRISTOL,29712,4,0.01,2018-07-06 20:30
COLCHESTER,7219,1,0.01,2018-07-06 20:30
DARIEN,8101,1,0.01,2018-07-06 20:30
EAST LYME,10048,1,0.01,2018-07-06 20:30
FARMINGTON,12790,1,0.01,2018-07-06 20:30
GLASTONBURY,15980,7,0.04,2018-07-06 20:30
HAMPTON,883,1,0.11,2018-07-06 20:30
