Town,Total Cust.,Cust. Out,% Out,timestamp
Town,Total Cust.,Cust. Out,% Out,2018-05-22 23:45
BOSTON,277178,1,0.00,2018-05-22 23:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 23:30
BOSTON,277178,2,0.00,2018-05-22 23:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 23:15
BOSTON,277178,61,0.02,2018-05-22 23:15
FRAMINGHAM,30268,4,0.01,2018-05-22 23:15
MILTON,10404,1,0.01,2018-05-22 23:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 23:00
BOSTON,277178,61,0.02,2018-05-22 23:00
FRAMINGHAM,30268,4,0.01,2018-05-22 23:00
MILTON,10404,1,0.01,2018-05-22 23:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 22:45
BOSTON,277178,61,0.02,2018-05-22 22:45
FRAMINGHAM,30268,4,0.01,2018-05-22 22:45
MILTON,10404,1,0.01,2018-05-22 22:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 22:30
BOSTON,277178,61,0.02,2018-05-22 22:30
FRAMINGHAM,30268,4,0.01,2018-05-22 22:30
MILTON,10404,1,0.01,2018-05-22 22:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 22:15
BOSTON,277178,61,0.02,2018-05-22 22:15
FRAMINGHAM,30268,4,0.01,2018-05-22 22:15
MILTON,10404,1,0.01,2018-05-22 22:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 22:00
BOSTON,277178,61,0.02,2018-05-22 22:00
FRAMINGHAM,30268,4,0.01,2018-05-22 22:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 21:45
BOSTON,277178,2,0.00,2018-05-22 21:45
FRAMINGHAM,30268,4,0.01,2018-05-22 21:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 21:30
BOSTON,277178,2,0.00,2018-05-22 21:30
FRAMINGHAM,30268,4,0.01,2018-05-22 21:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 21:15
BOSTON,277178,3,0.00,2018-05-22 21:15
FRAMINGHAM,30268,4,0.01,2018-05-22 21:15
WINCHESTER,8571,1,0.01,2018-05-22 21:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 21:00
BOSTON,277178,3,0.00,2018-05-22 21:00
FRAMINGHAM,30268,4,0.01,2018-05-22 21:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 20:45
BOSTON,277178,1,0.00,2018-05-22 20:45
FRAMINGHAM,30268,4,0.01,2018-05-22 20:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 20:30
BOSTON,277178,1,0.00,2018-05-22 20:30
FRAMINGHAM,30268,8,0.03,2018-05-22 20:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 20:15
ARLINGTON,21525,396,2,2018-05-22 20:15
FRAMINGHAM,30268,4,0.01,2018-05-22 20:15
LINCOLN,2576,4,0.16,2018-05-22 20:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 20:00
ARLINGTON,21525,397,2,2018-05-22 20:00
FRAMINGHAM,30268,4,0.01,2018-05-22 20:00
LINCOLN,2576,4,0.16,2018-05-22 20:00
Town,Total Cust.,Cust. Out,% Out,2018-05-22 19:15
ARLINGTON,21525,396,2,2018-05-22 19:15
BARNSTABLE,31251,1,0.00,2018-05-22 19:15
FRAMINGHAM,30268,4,0.01,2018-05-22 19:15
LINCOLN,2576,4,0.16,2018-05-22 19:15
MARSHFIELD,12473,1,0.01,2018-05-22 19:15
WAREHAM,14656,1,0.01,2018-05-22 19:15
WESTON,4357,5,0.11,2018-05-22 19:15
Town,Total Cust.,Cust. Out,% Out,2018-05-22 17:30
ARLINGTON,21525,272,1,2018-05-22 17:30
BOSTON,277178,1,0.00,2018-05-22 17:30
FRAMINGHAM,30268,4,0.01,2018-05-22 17:30
MARSHFIELD,12473,1,0.01,2018-05-22 17:30
WAREHAM,14656,1,0.01,2018-05-22 17:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 16:45
ARLINGTON,21525,236,1,2018-05-22 16:45
BOSTON,277178,6,0.00,2018-05-22 16:45
BURLINGTON,11784,0,0.00,2018-05-22 16:45
HARWICH,11222,1,0.01,2018-05-22 16:45
MARSHFIELD,12473,1,0.01,2018-05-22 16:45
MAYNARD,5037,1,0.02,2018-05-22 16:45
SHARON,6745,4,0.06,2018-05-22 16:45
WAREHAM,14656,1,0.01,2018-05-22 16:45
Town,Total Cust.,Cust. Out,% Out,2018-05-22 16:30
ARLINGTON,21525,442,2,2018-05-22 16:30
BOSTON,277178,6,0.00,2018-05-22 16:30
BURLINGTON,11784,0,0.00,2018-05-22 16:30
MARSHFIELD,12473,1,0.01,2018-05-22 16:30
MAYNARD,5037,1,0.02,2018-05-22 16:30
SHARON,6745,4,0.06,2018-05-22 16:30
WAREHAM,14656,1,0.01,2018-05-22 16:30
Town,Total Cust.,Cust. Out,% Out,2018-05-22 16:15
ARLINGTON,21525,256,1,2018-05-22 16:15
