Town,Total Cust.,Cust. Out,% Out,timestamp
AVON,8705,2,0.02,2018-07-14 22:30
NEW MILFORD,13943,67,0.48,2018-07-14 22:30
SHARON,2169,10,0.46,2018-07-14 22:30
TORRINGTON,18761,1,0.01,2018-07-14 22:30
WOODBURY,5180,1,0.02,2018-07-14 22:30
WOODSTOCK,4161,1,0.02,2018-07-14 22:30
AVON,8705,2,0.02,2018-07-14 22:15
NEW MILFORD,13943,67,0.48,2018-07-14 22:15
SHARON,2169,10,0.46,2018-07-14 22:15
TORRINGTON,18761,1,0.01,2018-07-14 22:15
WOODSTOCK,4161,1,0.02,2018-07-14 22:15
AVON,8705,2,0.02,2018-07-14 22:00
NEW MILFORD,13943,65,0.47,2018-07-14 22:00
SHARON,2169,10,0.46,2018-07-14 22:00
WOODSTOCK,4161,1,0.02,2018-07-14 22:00
AVON,8705,2,0.02,2018-07-14 21:45
NEW MILFORD,13943,65,0.47,2018-07-14 21:45
SHARON,2169,10,0.46,2018-07-14 21:45
STAFFORD,6289,1,0.02,2018-07-14 21:45
WOODSTOCK,4161,1,0.02,2018-07-14 21:45
AVON,8705,2,0.02,2018-07-14 21:30
MONTVILLE,8038,1,0.01,2018-07-14 21:30
SHARON,2169,1,0.05,2018-07-14 21:30
STAFFORD,6289,1,0.02,2018-07-14 21:30
WOODSTOCK,4161,1,0.02,2018-07-14 21:30
AVON,8705,2,0.02,2018-07-14 21:15
MONTVILLE,8038,111,1.0,2018-07-14 21:15
WOODSTOCK,4161,1,0.02,2018-07-14 21:15
AVON,8705,2,0.02,2018-07-14 21:00
MONTVILLE,8038,111,1.0,2018-07-14 21:00
WOODSTOCK,4161,1,0.02,2018-07-14 21:00
AVON,8705,2,0.02,2018-07-14 20:30
MONTVILLE,8038,111,1.0,2018-07-14 20:30
SEYMOUR,7617,4,0.05,2018-07-14 20:30
SUFFIELD,6255,1,0.02,2018-07-14 20:30
AVON,8705,1,0.01,2018-07-14 20:15
EAST HARTFORD,23274,1,0.0,2018-07-14 20:15
ENFIELD,19362,2,0.01,2018-07-14 20:15
MONTVILLE,8038,111,1.0,2018-07-14 20:15
NORWALK,31253,3,0.01,2018-07-14 20:15
SEYMOUR,7617,4,0.05,2018-07-14 20:15
WOODBURY,5180,1,0.02,2018-07-14 20:15
BRANFORD,16578,38,0.23,2018-07-14 11:00
BROOKFIELD,8394,1,0.01,2018-07-14 11:00
EAST HARTFORD,23274,1,0.0,2018-07-14 11:00
GROTON,5582,1,0.02,2018-07-14 11:00
MERIDEN,27943,3,0.01,2018-07-14 11:00
MONROE,7943,77,0.97,2018-07-14 11:00
NEWTOWN,11353,2,0.02,2018-07-14 11:00
REDDING,3734,1,0.03,2018-07-14 11:00
SOUTHINGTON,20013,1,0.0,2018-07-14 11:00
STAFFORD,6289,3,0.05,2018-07-14 11:00
WATERBURY,51684,1,0.0,2018-07-14 11:00
WEST HARTFORD,28649,1,0.0,2018-07-14 11:00
WINDSOR,13353,1,0.01,2018-07-14 11:00
BRANFORD,16578,38,0.23,2018-07-14 10:45
BROOKFIELD,8394,1,0.01,2018-07-14 10:45
EAST HARTFORD,23274,1,0.0,2018-07-14 10:45
GROTON,5582,1,0.02,2018-07-14 10:45
HADDAM,3945,1,0.03,2018-07-14 10:45
MERIDEN,27943,3,0.01,2018-07-14 10:45
REDDING,3734,1,0.03,2018-07-14 10:45
SOUTHINGTON,20013,1,0.0,2018-07-14 10:45
STAFFORD,6289,3,0.05,2018-07-14 10:45
WATERBURY,51684,1,0.0,2018-07-14 10:45
WEST HARTFORD,28649,1,0.0,2018-07-14 10:45
BRANFORD,16578,38,0.23,2018-07-14 10:30
BROOKFIELD,8394,1,0.01,2018-07-14 10:30
GROTON,5582,1,0.02,2018-07-14 10:30
HADDAM,3945,1,0.03,2018-07-14 10:30
MERIDEN,27943,1,0.0,2018-07-14 10:30
MONROE,7943,1,0.01,2018-07-14 10:30
REDDING,3734,1,0.03,2018-07-14 10:30
SOUTHINGTON,20013,7,0.03,2018-07-14 10:30
STAFFORD,6289,1,0.02,2018-07-14 10:30
WATERBURY,51684,1,0.0,2018-07-14 10:30
BRANFORD,16578,38,0.23,2018-07-14 10:15
HADDAM,3945,1,0.03,2018-07-14 10:15
MERIDEN,27943,1,0.0,2018-07-14 10:15
MIDDLETOWN,23013,1,0.0,2018-07-14 10:15
MONROE,7943,1,0.01,2018-07-14 10:15
REDDING,3734,1,0.03,2018-07-14 10:15
SOUTHINGTON,20013,7,0.03,2018-07-14 10:15
WATERBURY,51684,1,0.0,2018-07-14 10:15
BRANFORD,16578,38,0.23,2018-07-14 10:00
HADDAM,3945,1,0.03,2018-07-14 10:00
MONROE,7943,1,0.01,2018-07-14 10:00
MONTVILLE,8038,1,0.01,2018-07-14 10:00
OXFORD,5578,1,0.02,2018-07-14 10:00
REDDING,3734,1,0.03,2018-07-14 10:00
SOUTHINGTON,20013,7,0.03,2018-07-14 10:00
BRANFORD,16578,14,0.08,2018-07-14 09:00
GREENWICH,28194,1,0.0,2018-07-14 09:00
HADDAM,3945,1,0.03,2018-07-14 09:00
MERIDEN,27943,14,0.05,2018-07-14 09:00
NORWALK,31253,1,0.0,2018-07-14 09:00
OXFORD,5578,1,0.02,2018-07-14 09:00
BRANFORD,16578,4,0.02,2018-07-14 08:45
GREENWICH,28194,1,0.0,2018-07-14 08:45
HADDAM,3945,1,0.03,2018-07-14 08:45
MANCHESTER,28971,5,0.02,2018-07-14 08:45
MERIDEN,27943,14,0.05,2018-07-14 08:45
NORWALK,31253,1,0.0,2018-07-14 08:45
BRANFORD,16578,1,0.01,2018-07-14 08:30
GREENWICH,28194,1,0.0,2018-07-14 08:30
HADDAM,3945,1,0.03,2018-07-14 08:30
MANCHESTER,28971,5,0.02,2018-07-14 08:30
MERIDEN,27943,14,0.05,2018-07-14 08:30
MONROE,7943,20,0.25,2018-07-14 08:30
NORWALK,31253,1,0.0,2018-07-14 08:30
REDDING,3734,1,0.03,2018-07-14 08:30
WINCHESTER,6091,1,0.02,2018-07-14 08:30
BRANFORD,16578,12,0.07,2018-07-14 08:15
GREENWICH,28194,1,0.0,2018-07-14 08:15
HADDAM,3945,1,0.03,2018-07-14 08:15
MANCHESTER,28971,5,0.02,2018-07-14 08:15
MERIDEN,27943,14,0.05,2018-07-14 08:15
MONROE,7943,20,0.25,2018-07-14 08:15
NORWALK,31253,1,0.0,2018-07-14 08:15
REDDING,3734,1,0.03,2018-07-14 08:15
TORRINGTON,18761,1,0.01,2018-07-14 08:15
WINCHESTER,6091,1,0.02,2018-07-14 08:15
BRANFORD,16578,12,0.07,2018-07-14 08:00
GREENWICH,28194,1,0.0,2018-07-14 08:00
MANCHESTER,28971,5,0.02,2018-07-14 08:00
MERIDEN,27943,14,0.05,2018-07-14 08:00
MONROE,7943,20,0.25,2018-07-14 08:00
NEW CANAAN,8447,1,0.01,2018-07-14 08:00
NORWALK,31253,1,0.0,2018-07-14 08:00
TORRINGTON,18761,1,0.01,2018-07-14 08:00
BRANFORD,16578,12,0.07,2018-07-14 07:45
GREENWICH,28194,1,0.0,2018-07-14 07:45
MERIDEN,27943,14,0.05,2018-07-14 07:45
MONROE,7943,4,0.05,2018-07-14 07:45
NEW BRITAIN,34580,40,0.12,2018-07-14 07:45
NEW CANAAN,8447,1,0.01,2018-07-14 07:45
NORWALK,31253,1,0.0,2018-07-14 07:45
TORRINGTON,18761,1,0.01,2018-07-14 07:45
BRANFORD,16578,12,0.07,2018-07-14 07:30
MERIDEN,27943,1,0.0,2018-07-14 07:30
NEW BRITAIN,34580,40,0.12,2018-07-14 07:30
NEW CANAAN,8447,1,0.01,2018-07-14 07:30
TORRINGTON,18761,153,0.82,2018-07-14 07:30
MARLBOROUGH,2641,16,0.61,2018-07-14 06:15
NEW BRITAIN,34580,40,0.12,2018-07-14 06:15
MARLBOROUGH,2641,16,0.61,2018-07-14 05:00
MARLBOROUGH,2641,16,0.61,2018-07-14 04:45
MARLBOROUGH,2641,16,0.61,2018-07-14 04:30
MARLBOROUGH,2641,16,0.61,2018-07-14 04:15
MARLBOROUGH,2641,16,0.61,2018-07-14 04:00
MARLBOROUGH,2641,16,0.61,2018-07-14 03:45
GROTON,5582,1,0.02,2018-07-14 03:30
MARLBOROUGH,2641,16,0.61,2018-07-14 03:30
GROTON,5582,1,0.02,2018-07-14 03:15
MARLBOROUGH,2641,16,0.61,2018-07-14 03:15
MARLBOROUGH,2641,16,0.61,2018-07-14 03:00
MARLBOROUGH,2641,16,0.61,2018-07-14 02:45
MARLBOROUGH,2641,16,0.61,2018-07-14 02:30
MARLBOROUGH,2641,16,0.61,2018-07-14 02:15
MARLBOROUGH,2641,16,0.61,2018-07-14 02:00
NEWTOWN,11353,3,0.03,2018-07-14 02:00
MARLBOROUGH,2641,16,0.61,2018-07-14 01:45
NEWTOWN,11353,3,0.03,2018-07-14 01:45
MARLBOROUGH,2641,16,0.61,2018-07-14 01:30
MARLBOROUGH,2641,16,0.61,2018-07-14 01:15
MARLBOROUGH,2641,16,0.61,2018-07-14 01:00
MARLBOROUGH,2641,16,0.61,2018-07-14 00:45
MARLBOROUGH,2641,16,0.61,2018-07-14 00:30
DANBURY,37216,42,0.11,2018-07-14 00:15
