Town,Total Cust.,Cust. Out,% Out,timestamp
HOOKSETT,6967,1,0.01,2018-08-04 23:45
NASHUA,42902,1,0.00,2018-08-04 23:45
HOOKSETT,6967,1,0.01,2018-08-04 23:30
NASHUA,42902,1,0.0,2018-08-04 23:30
HOOKSETT,6967,1,0.01,2018-08-04 23:15
NASHUA,42902,1,0.0,2018-08-04 23:15
HOOKSETT,6967,1,0.01,2018-08-04 23:00
NASHUA,42902,1,0.0,2018-08-04 23:00
HOOKSETT,6967,1,0.01,2018-08-04 22:45
NASHUA,42902,1,0.0,2018-08-04 22:45
HOOKSETT,6967,1,0.01,2018-08-04 22:30
NASHUA,42902,1,0.0,2018-08-04 22:30
HOOKSETT,6967,1,0.01,2018-08-04 22:15
NASHUA,42902,1,0.0,2018-08-04 22:15
HOOKSETT,6967,1,0.01,2018-08-04 22:00
NASHUA,42902,1,0.0,2018-08-04 22:00
HOOKSETT,6967,1,0.01,2018-08-04 21:45
BEDFORD,9754,2,0.02,2018-08-04 21:30
HOOKSETT,6967,1,0.01,2018-08-04 21:30
BEDFORD,9754,2,0.02,2018-08-04 21:15
HOOKSETT,6967,1,0.01,2018-08-04 21:15
NOTTINGHAM,1399,1,0.07,2018-08-04 21:15
BEDFORD,9754,2,0.02,2018-08-04 21:00
HOOKSETT,6967,1,0.01,2018-08-04 21:00
NOTTINGHAM,1399,1,0.07,2018-08-04 21:00
WESTMORELAND,866,1,0.12,2018-08-04 21:00
BEDFORD,9754,1,0.01,2018-08-04 20:45
HOOKSETT,6967,1,0.01,2018-08-04 20:45
NOTTINGHAM,1399,1,0.07,2018-08-04 20:45
WESTMORELAND,866,1,0.12,2018-08-04 20:45
BEDFORD,9754,1,0.01,2018-08-04 20:30
HOOKSETT,6967,1,0.01,2018-08-04 20:30
WESTMORELAND,866,1,0.12,2018-08-04 20:30
BEDFORD,9754,1,0.01,2018-08-04 20:15
HOOKSETT,6967,1,0.01,2018-08-04 20:15
WESTMORELAND,866,1,0.12,2018-08-04 20:15
BEDFORD,9754,1,0.01,2018-08-04 20:00
HOLLIS,3559,1,0.03,2018-08-04 20:00
HOOKSETT,6967,1,0.01,2018-08-04 20:00
WESTMORELAND,866,1,0.12,2018-08-04 20:00
HOLLIS,3559,1,0.03,2018-08-04 19:45
HOOKSETT,6967,1,0.01,2018-08-04 19:45
WESTMORELAND,866,1,0.12,2018-08-04 19:45
BEDFORD,9754,96,0.98,2018-08-04 19:30
HOLLIS,3559,1,0.03,2018-08-04 19:30
HOOKSETT,6967,1,0.01,2018-08-04 19:30
WESTMORELAND,866,1,0.12,2018-08-04 19:30
BEDFORD,9754,96,0.98,2018-08-04 19:15
HOLLIS,3559,1,0.03,2018-08-04 19:15
HOOKSETT,6967,1,0.01,2018-08-04 19:15
WESTMORELAND,866,34,4.0,2018-08-04 19:15
ANTRIM,1564,33,2.0,2018-08-04 19:00
BEDFORD,9754,96,0.98,2018-08-04 19:00
HOLLIS,3559,1,0.03,2018-08-04 19:00
HOOKSETT,6967,1,0.01,2018-08-04 19:00
WESTMORELAND,866,34,4.0,2018-08-04 19:00
ANTRIM,1564,33,2.0,2018-08-04 18:45
BEDFORD,9754,96,0.98,2018-08-04 18:45
FRANCONIA,1081,2,0.19,2018-08-04 18:45
HOLLIS,3559,1,0.03,2018-08-04 18:45
HOOKSETT,6967,1,0.01,2018-08-04 18:45
WESTMORELAND,866,34,4.0,2018-08-04 18:45
ANTRIM,1564,33,2.0,2018-08-04 18:30
BEDFORD,9754,96,0.98,2018-08-04 18:30
